,ANO,UF,CARGO,SIGLA,QTB TOTAL,MÉDIA DE DESPESAS,QTD MULHERES,MEDIA DE DESPESAS MULHERES
3630,2018,BA,DEPUTADO ESTADUAL,PRB,17,,5,
3631,2018,BA,DEPUTADO ESTADUAL,PPS,10,,2,
3632,2018,BA,DEPUTADO ESTADUAL,PSD,13,,5,
3633,2018,BA,DEPUTADO ESTADUAL,PROS,4,,2,
3634,2018,BA,DEPUTADO ESTADUAL,PRP,6,,0,
3635,2018,BA,DEPUTADO ESTADUAL,AVANTE,2,,0,
3636,2018,BA,DEPUTADO ESTADUAL,PRTB,14,,3,
3637,2018,BA,DEPUTADO ESTADUAL,PMN,3,,1,
3638,2018,BA,DEPUTADO ESTADUAL,PCO,1,,0,
3639,2018,BA,DEPUTADO ESTADUAL,PMB,1,,1,
3640,2018,BA,DEPUTADO FEDERAL,DC,16,,6,
3641,2018,BA,DEPUTADO FEDERAL,DEM,43,,14,
3642,2018,BA,DEPUTADO FEDERAL,PSOL,51,,18,
3643,2018,BA,DEPUTADO FEDERAL,PTC,29,,7,
3644,2018,BA,DEPUTADO FEDERAL,PHS,26,,8,
3645,2018,BA,DEPUTADO FEDERAL,PRP,12,,6,
3646,2018,BA,DEPUTADO FEDERAL,PDT,38,,12,
3647,2018,BA,DEPUTADO FEDERAL,MDB,41,,12,
3648,2018,BA,DEPUTADO FEDERAL,PATRI,40,,12,
3649,2018,BA,DEPUTADO FEDERAL,PSC,9,,4,
3650,2018,BA,DEPUTADO FEDERAL,PSD,10,,3,
3651,2018,BA,DEPUTADO FEDERAL,PPL,10,,5,
3652,2018,BA,DEPUTADO FEDERAL,PMN,8,,2,
3653,2018,BA,DEPUTADO FEDERAL,REDE,20,,6,
3654,2018,BA,DEPUTADO FEDERAL,AVANTE,15,,5,
3655,2018,BA,DEPUTADO FEDERAL,PRTB,13,,3,
3656,2018,BA,DEPUTADO FEDERAL,PSDB,11,,5,
3657,2018,BA,DEPUTADO FEDERAL,PR,4,,0,
3658,2018,BA,DEPUTADO FEDERAL,SOLIDARIEDADE,6,,0,
3659,2018,BA,DEPUTADO FEDERAL,PRB,4,,2,
3660,2018,BA,DEPUTADO FEDERAL,PV,12,,5,
3661,2018,BA,DEPUTADO FEDERAL,PODE,4,,2,
3662,2018,BA,DEPUTADO FEDERAL,PP,8,,3,
3663,2018,BA,DEPUTADO FEDERAL,PCO,2,,1,
3664,2018,BA,DEPUTADO FEDERAL,PROS,15,,6,
3665,2018,BA,DEPUTADO FEDERAL,NOVO,8,,3,
3666,2018,BA,DEPUTADO FEDERAL,PT,14,,4,
3667,2018,BA,DEPUTADO FEDERAL,PC do B,3,,1,
3668,2018,BA,DEPUTADO FEDERAL,PSB,6,,2,
3669,2018,BA,DEPUTADO FEDERAL,PSL,14,,3,
3670,2018,BA,DEPUTADO FEDERAL,PTB,4,,2,
3671,2018,BA,DEPUTADO FEDERAL,PPS,2,,1,
3672,2018,BA,DEPUTADO FEDERAL,PMB,1,,1,
3673,2018,BA,SENADOR,REDE,1,,0,
3674,2018,BA,SENADOR,DC,1,,0,
3675,2018,BA,SENADOR,MDB,1,,0,
3676,2018,BA,SENADOR,PCO,1,,0,
3677,2018,BA,SENADOR,PSDB,1,,0,
3678,2018,BA,SENADOR,PRTB,1,,0,
3679,2018,BA,SENADOR,PSOL,1,,0,
3680,2018,BA,SENADOR,PSC,1,,0,
3681,2018,BA,SENADOR,PSL,1,,0,
3682,2018,BA,SENADOR,PT,1,,0,
3683,2018,BA,SENADOR,PSD,1,,0,
3684,2018,CE,DEPUTADO ESTADUAL,PT,28,,8,
3685,2018,CE,DEPUTADO ESTADUAL,PRB,8,,4,
3686,2018,CE,DEPUTADO ESTADUAL,PDT,32,,8,
3687,2018,CE,DEPUTADO ESTADUAL,PATRI,54,,16,
3688,2018,CE,DEPUTADO ESTADUAL,PROS,64,,20,
3689,2018,CE,DEPUTADO ESTADUAL,PTC,33,,10,
3690,2018,CE,DEPUTADO ESTADUAL,DC,28,,12,
3691,2018,CE,DEPUTADO ESTADUAL,PC do B,31,,10,
3692,2018,CE,DEPUTADO ESTADUAL,PPS,36,,12,
3693,2018,CE,DEPUTADO ESTADUAL,PSB,11,,3,
3694,2018,CE,DEPUTADO ESTADUAL,PSL,41,,9,
3695,2018,CE,DEPUTADO ESTADUAL,PSOL,33,,10,
3696,2018,CE,DEPUTADO ESTADUAL,PR,12,,6,
3697,2018,CE,DEPUTADO ESTADUAL,DEM,9,,5,
3698,2018,CE,DEPUTADO ESTADUAL,PPL,15,,3,
3699,2018,CE,DEPUTADO ESTADUAL,PMN,33,,10,
3700,2018,CE,DEPUTADO ESTADUAL,PRTB,7,,2,
3701,2018,CE,DEPUTADO ESTADUAL,AVANTE,14,,3,
3702,2018,CE,DEPUTADO ESTADUAL,PHS,2,,0,
3703,2018,CE,DEPUTADO ESTADUAL,PODE,17,,6,
3704,2018,CE,DEPUTADO ESTADUAL,PSDB,19,,6,
3705,2018,CE,DEPUTADO ESTADUAL,MDB,17,,4,
3706,2018,CE,DEPUTADO ESTADUAL,PSD,6,,2,
3707,2018,CE,DEPUTADO ESTADUAL,SOLIDARIEDADE,3,,1,
3708,2018,CE,DEPUTADO ESTADUAL,PV,15,,6,
3709,2018,CE,DEPUTADO ESTADUAL,PP,8,,1,
3710,2018,CE,DEPUTADO ESTADUAL,REDE,6,,2,
3711,2018,CE,DEPUTADO ESTADUAL,PSTU,5,,2,
3712,2018,CE,DEPUTADO ESTADUAL,PTB,3,,1,
3713,2018,CE,DEPUTADO ESTADUAL,PSC,2,,1,
3714,2018,CE,DEPUTADO ESTADUAL,PRP,2,,0,
3715,2018,CE,DEPUTADO ESTADUAL,PCO,1,,0,
3716,2018,CE,DEPUTADO FEDERAL,PRTB,5,,1,
3717,2018,CE,DEPUTADO FEDERAL,PSOL,25,,8,
3718,2018,CE,DEPUTADO FEDERAL,PT,12,,5,
3719,2018,CE,DEPUTADO FEDERAL,PSL,26,,10,
3720,2018,CE,DEPUTADO FEDERAL,NOVO,6,,2,
3721,2018,CE,DEPUTADO FEDERAL,PSD,5,,1,
3722,2018,CE,DEPUTADO FEDERAL,PROS,30,,9,
3723,2018,CE,DEPUTADO FEDERAL,AVANTE,6,,1,
3724,2018,CE,DEPUTADO FEDERAL,PHS,5,,1,
3725,2018,CE,DEPUTADO FEDERAL,REDE,16,,5,
3726,2018,CE,DEPUTADO FEDERAL,PSDB,13,,4,
3727,2018,CE,DEPUTADO FEDERAL,MDB,9,,6,
3728,2018,CE,DEPUTADO FEDERAL,PPS,6,,3,
3729,2018,CE,DEPUTADO FEDERAL,PATRI,21,,6,
3730,2018,CE,DEPUTADO FEDERAL,PTC,10,,3,
3731,2018,CE,DEPUTADO FEDERAL,PC do B,3,,0,
3732,2018,CE,DEPUTADO FEDERAL,PDT,14,,4,
3733,2018,CE,DEPUTADO FEDERAL,DC,7,,0,
3734,2018,CE,DEPUTADO FEDERAL,PRP,4,,1,
3735,2018,CE,DEPUTADO FEDERAL,PMN,4,,2,
3736,2018,CE,DEPUTADO FEDERAL,DEM,6,,3,
3737,2018,CE,DEPUTADO FEDERAL,PP,4,,2,
3738,2018,CE,DEPUTADO FEDERAL,PV,2,,1,
3739,2018,CE,DEPUTADO FEDERAL,PRB,1,,0,
3740,2018,CE,DEPUTADO FEDERAL,PSB,3,,1,
3741,2018,CE,DEPUTADO FEDERAL,PR,5,,2,
3742,2018,CE,DEPUTADO FEDERAL,PTB,2,,1,
3743,2018,CE,DEPUTADO FEDERAL,PODE,3,,0,
3744,2018,CE,DEPUTADO FEDERAL,SOLIDARIEDADE,2,,0,
3745,2018,CE,DEPUTADO FEDERAL,PSC,1,,1,
3746,2018,CE,DEPUTADO FEDERAL,PPL,3,,0,
3747,2018,CE,DEPUTADO FEDERAL,PSTU,1,,0,
3748,2018,CE,DEPUTADO FEDERAL,PCO,1,,1,
3749,2018,CE,DEPUTADO FEDERAL,PCB,1,,0,
3750,2018,CE,SENADOR,PTC,1,,0,
3751,2018,CE,SENADOR,PSOL,2,,1,
3752,2018,CE,SENADOR,PSL,2,,0,
3753,2018,CE,SENADOR,PSDB,1,,1,
3754,2018,CE,SENADOR,PROS,1,,0,
3755,2018,CE,SENADOR,PCO,1,,0,
3756,2018,CE,SENADOR,REDE,1,,0,
3757,2018,CE,SENADOR,PDT,1,,0,
3758,2018,CE,SENADOR,MDB,1,,0,
3759,2018,CE,SENADOR,PODE,1,,0,
3760,2018,CE,SENADOR,PSTU,1,,0,
3761,2018,DF,DEPUTADO DISTRITAL,PC do B,15,,5,
3762,2018,DF,DEPUTADO DISTRITAL,PMB,24,,12,
3763,2018,DF,DEPUTADO DISTRITAL,PP,49,,15,
3764,2018,DF,DEPUTADO DISTRITAL,PDT,29,,8,
3765,2018,DF,DEPUTADO DISTRITAL,DC,9,,2,
3766,2018,DF,DEPUTADO DISTRITAL,PR,48,,15,
3767,2018,DF,DEPUTADO DISTRITAL,PT,34,,11,
3768,2018,DF,DEPUTADO DISTRITAL,PATRI,25,,4,
3769,2018,DF,DEPUTADO DISTRITAL,PPS,30,,9,
3770,2018,DF,DEPUTADO DISTRITAL,PRTB,9,,5,
3771,2018,DF,DEPUTADO DISTRITAL,PODE,24,,8,
3772,2018,DF,DEPUTADO DISTRITAL,PSL,23,,9,
3773,2018,DF,DEPUTADO DISTRITAL,REDE,33,,10,
3774,2018,DF,DEPUTADO DISTRITAL,MDB,48,,16,
3775,2018,DF,DEPUTADO DISTRITAL,NOVO,31,,10,
3776,2018,DF,DEPUTADO DISTRITAL,PMN,18,,8,
3777,2018,DF,DEPUTADO DISTRITAL,AVANTE,51,,16,
3778,2018,DF,DEPUTADO DISTRITAL,PHS,43,,13,
3779,2018,DF,DEPUTADO DISTRITAL,PTB,48,,15,
3780,2018,DF,DEPUTADO DISTRITAL,DEM,14,,4,
3781,2018,DF,DEPUTADO DISTRITAL,SOLIDARIEDADE,16,,4,
3782,2018,DF,DEPUTADO DISTRITAL,PRB,32,,11,
3783,2018,DF,DEPUTADO DISTRITAL,PROS,48,,15,
3784,2018,DF,DEPUTADO DISTRITAL,PV,19,,8,
3785,2018,DF,DEPUTADO DISTRITAL,PSB,37,,13,
3786,2018,DF,DEPUTADO DISTRITAL,PSOL,23,,7,
3787,2018,DF,DEPUTADO DISTRITAL,PSC,48,,14,
3788,2018,DF,DEPUTADO DISTRITAL,PSD,19,,5,
3789,2018,DF,DEPUTADO DISTRITAL,PTC,31,,8,
3790,2018,DF,DEPUTADO DISTRITAL,PSDB,26,,9,
3791,2018,DF,DEPUTADO DISTRITAL,PRP,39,,10,
3792,2018,DF,DEPUTADO DISTRITAL,PPL,24,,5,
3793,2018,DF,DEPUTADO DISTRITAL,PCO,5,,2,
3794,2018,DF,DEPUTADO DISTRITAL,PSTU,1,,0,
3795,2018,DF,DEPUTADO FEDERAL,PSTU,1,,1,
3796,2018,DF,DEPUTADO FEDERAL,PPL,13,,4,
3797,2018,DF,DEPUTADO FEDERAL,NOVO,6,,2,
3798,2018,DF,DEPUTADO FEDERAL,PROS,9,,4,
3799,2018,DF,DEPUTADO FEDERAL,PC do B,3,,1,
3800,2018,DF,DEPUTADO FEDERAL,DC,16,,5,
3801,2018,DF,DEPUTADO FEDERAL,PSDB,10,,2,
3802,2018,DF,DEPUTADO FEDERAL,PSOL,15,,5,
3803,2018,DF,DEPUTADO FEDERAL,PHS,3,,1,
3804,2018,DF,DEPUTADO FEDERAL,PRB,4,,2,
3805,2018,DF,DEPUTADO FEDERAL,PTB,6,,1,
3806,2018,DF,DEPUTADO FEDERAL,PDT,4,,0,
3807,2018,DF,DEPUTADO FEDERAL,PMN,6,,1,
3808,2018,DF,DEPUTADO FEDERAL,REDE,6,,2,
3809,2018,DF,DEPUTADO FEDERAL,PV,2,,1,
3810,2018,DF,DEPUTADO FEDERAL,AVANTE,8,,3,
3811,2018,DF,DEPUTADO FEDERAL,PT,16,,6,
3812,2018,DF,DEPUTADO FEDERAL,PSB,2,,1,
3813,2018,DF,DEPUTADO FEDERAL,PATRI,1,,0,
3814,2018,DF,DEPUTADO FEDERAL,PCO,4,,1,
3815,2018,DF,DEPUTADO FEDERAL,PTC,6,,3,
3816,2018,DF,DEPUTADO FEDERAL,DEM,3,,1,
3817,2018,DF,DEPUTADO FEDERAL,PRTB,6,,2,
3818,2018,DF,DEPUTADO FEDERAL,PSC,5,,2,
3819,2018,DF,DEPUTADO FEDERAL,PPS,4,,1,
3820,2018,DF,DEPUTADO FEDERAL,PR,5,,2,
3821,2018,DF,DEPUTADO FEDERAL,PSL,3,,0,
3822,2018,DF,DEPUTADO FEDERAL,PP,2,,1,
3823,2018,DF,DEPUTADO FEDERAL,PRP,10,,3,
3824,2018,DF,DEPUTADO FEDERAL,PMB,2,,0,
3825,2018,DF,DEPUTADO FEDERAL,MDB,3,,1,
3826,2018,DF,DEPUTADO FEDERAL,PCB,1,,0,
3827,2018,DF,DEPUTADO FEDERAL,SOLIDARIEDADE,1,,0,
3828,2018,DF,DEPUTADO FEDERAL,PSD,1,,0,
3829,2018,DF,DEPUTADO FEDERAL,PODE,1,,0,
3830,2018,DF,SENADOR,PSDB,2,,1,
3831,2018,DF,SENADOR,PT,2,,0,
3832,2018,DF,SENADOR,PPL,1,,0,
3833,2018,DF,SENADOR,PSOL,2,,0,
3834,2018,DF,SENADOR,REDE,1,,0,
3835,2018,DF,SENADOR,PP,1,,0,
3836,2018,DF,SENADOR,PPS,1,,0,
3837,2018,DF,SENADOR,PSTU,1,,0,
3838,2018,DF,SENADOR,NOVO,1,,0,
3839,2018,DF,SENADOR,PTB,1,,0,
3840,2018,DF,SENADOR,PSB,1,,1,
3841,2018,DF,SENADOR,PR,1,,1,
3842,2018,DF,SENADOR,PRP,1,,0,
3843,2018,DF,SENADOR,PMN,1,,0,
3844,2018,DF,SENADOR,SOLIDARIEDADE,1,,0,
3845,2018,DF,SENADOR,PRTB,1,,0,
3846,2018,DF,SENADOR,PCO,1,,0,
3847,2018,ES,DEPUTADO ESTADUAL,PSB,41,,13,
3848,2018,ES,DEPUTADO ESTADUAL,PSOL,10,,5,
3849,2018,ES,DEPUTADO ESTADUAL,AVANTE,20,,6,
3850,2018,ES,DEPUTADO ESTADUAL,PR,13,,2,
3851,2018,ES,DEPUTADO ESTADUAL,PPL,12,,3,
3852,2018,ES,DEPUTADO ESTADUAL,PRP,29,,8,
3853,2018,ES,DEPUTADO ESTADUAL,PSC,25,,5,
3854,2018,ES,DEPUTADO ESTADUAL,SOLIDARIEDADE,14,,5,
3855,2018,ES,DEPUTADO ESTADUAL,PV,26,,8,
3856,2018,ES,DEPUTADO ESTADUAL,PDT,10,,4,
3857,2018,ES,DEPUTADO ESTADUAL,PATRI,6,,2,
3858,2018,ES,DEPUTADO ESTADUAL,PMB,20,,10,
3859,2018,ES,DEPUTADO ESTADUAL,PP,32,,11,
3860,2018,ES,DEPUTADO ESTADUAL,PSDB,32,,13,
3861,2018,ES,DEPUTADO ESTADUAL,PC do B,31,,10,
3862,2018,ES,DEPUTADO ESTADUAL,PMN,13,,6,
3863,2018,ES,DEPUTADO ESTADUAL,PROS,27,,7,
3864,2018,ES,DEPUTADO ESTADUAL,PTC,17,,4,
3865,2018,ES,DEPUTADO ESTADUAL,PPS,24,,8,
3866,2018,ES,DEPUTADO ESTADUAL,PSL,19,,6,
3867,2018,ES,DEPUTADO ESTADUAL,PRB,29,,10,
3868,2018,ES,DEPUTADO ESTADUAL,PTB,30,,6,
3869,2018,ES,DEPUTADO ESTADUAL,DC,15,,4,
3870,2018,ES,DEPUTADO ESTADUAL,PHS,16,,5,
3871,2018,ES,DEPUTADO ESTADUAL,PT,18,,6,
3872,2018,ES,DEPUTADO ESTADUAL,PODE,16,,6,
3873,2018,ES,DEPUTADO ESTADUAL,MDB,18,,6,
3874,2018,ES,DEPUTADO ESTADUAL,REDE,19,,4,
3875,2018,ES,DEPUTADO ESTADUAL,PSD,13,,4,
3876,2018,ES,DEPUTADO ESTADUAL,DEM,10,,4,
3877,2018,ES,DEPUTADO ESTADUAL,PRTB,6,,0,
3878,2018,ES,DEPUTADO FEDERAL,PT,16,,7,
3879,2018,ES,DEPUTADO FEDERAL,PRTB,7,,3,
3880,2018,ES,DEPUTADO FEDERAL,PTB,13,,3,
3881,2018,ES,DEPUTADO FEDERAL,PSDB,3,,1,
3882,2018,ES,DEPUTADO FEDERAL,PSB,10,,4,
3883,2018,ES,DEPUTADO FEDERAL,AVANTE,2,,0,
3884,2018,ES,DEPUTADO FEDERAL,PSOL,7,,3,
3885,2018,ES,DEPUTADO FEDERAL,REDE,7,,2,
3886,2018,ES,DEPUTADO FEDERAL,PRB,10,,4,
3887,2018,ES,DEPUTADO FEDERAL,PMB,7,,3,
3888,2018,ES,DEPUTADO FEDERAL,PSL,8,,2,
3889,2018,ES,DEPUTADO FEDERAL,DC,12,,4,
3890,2018,ES,DEPUTADO FEDERAL,PODE,7,,3,
3891,2018,ES,DEPUTADO FEDERAL,NOVO,6,,2,
3892,2018,ES,DEPUTADO FEDERAL,MDB,4,,1,
3893,2018,ES,DEPUTADO FEDERAL,PRP,4,,1,
3894,2018,ES,DEPUTADO FEDERAL,PSD,3,,2,
3895,2018,ES,DEPUTADO FEDERAL,PV,5,,2,
3896,2018,ES,DEPUTADO FEDERAL,PR,3,,1,
3897,2018,ES,DEPUTADO FEDERAL,PDT,6,,1,
3898,2018,ES,DEPUTADO FEDERAL,PROS,3,,1,
3899,2018,ES,DEPUTADO FEDERAL,PP,7,,3,
3900,2018,ES,DEPUTADO FEDERAL,DEM,2,,1,
3901,2018,ES,DEPUTADO FEDERAL,PTC,1,,0,
3902,2018,ES,DEPUTADO FEDERAL,SOLIDARIEDADE,2,,1,
3903,2018,ES,DEPUTADO FEDERAL,PC do B,1,,0,
3904,2018,ES,DEPUTADO FEDERAL,PPS,6,,2,
3905,2018,ES,DEPUTADO FEDERAL,PHS,3,,0,
3906,2018,ES,DEPUTADO FEDERAL,PATRI,1,,0,
3907,2018,ES,DEPUTADO FEDERAL,PSC,1,,0,
3908,2018,ES,DEPUTADO FEDERAL,PMN,1,,0,
3909,2018,ES,DEPUTADO FEDERAL,PPL,1,,0,
3910,2018,ES,SENADOR,REDE,1,,0,
3911,2018,ES,SENADOR,PSDB,1,,0,
3912,2018,ES,SENADOR,PSOL,1,,1,
3913,2018,ES,SENADOR,PTB,1,,0,
3914,2018,ES,SENADOR,NOVO,1,,0,
3915,2018,ES,SENADOR,PR,1,,0,
3916,2018,ES,SENADOR,PT,1,,1,
3917,2018,ES,SENADOR,PSL,1,,0,
3918,2018,ES,SENADOR,PCB,1,,0,
3919,2018,ES,SENADOR,PMB,1,,0,
3920,2018,ES,SENADOR,PPS,1,,0,
3921,2018,GO,DEPUTADO ESTADUAL,PTB,23,,7,
3922,2018,GO,DEPUTADO ESTADUAL,PRP,42,,13,
3923,2018,GO,DEPUTADO ESTADUAL,PSDB,24,,7,
3924,2018,GO,DEPUTADO ESTADUAL,DC,52,,18,
3925,2018,GO,DEPUTADO ESTADUAL,PSL,59,,18,
3926,2018,GO,DEPUTADO ESTADUAL,PODE,23,,6,
3927,2018,GO,DEPUTADO ESTADUAL,PHS,48,,16,
3928,2018,GO,DEPUTADO ESTADUAL,MDB,36,,12,
3929,2018,GO,DEPUTADO ESTADUAL,PPS,12,,5,
3930,2018,GO,DEPUTADO ESTADUAL,SOLIDARIEDADE,52,,16,
3931,2018,GO,DEPUTADO ESTADUAL,PRTB,28,,11,
3932,2018,GO,DEPUTADO ESTADUAL,PATRI,46,,14,
3933,2018,GO,DEPUTADO ESTADUAL,PC do B,23,,10,
3934,2018,GO,DEPUTADO ESTADUAL,PRB,17,,5,
3935,2018,GO,DEPUTADO ESTADUAL,REDE,53,,16,
3936,2018,GO,DEPUTADO ESTADUAL,PROS,56,,17,
3937,2018,GO,DEPUTADO ESTADUAL,PSOL,28,,9,
3938,2018,GO,DEPUTADO ESTADUAL,PMN,34,,8,
3939,2018,GO,DEPUTADO ESTADUAL,PDT,27,,9,
3940,2018,GO,DEPUTADO ESTADUAL,PSB,19,,6,
3941,2018,GO,DEPUTADO ESTADUAL,AVANTE,13,,3,
3942,2018,GO,DEPUTADO ESTADUAL,PSC,23,,6,
3943,2018,GO,DEPUTADO ESTADUAL,PTC,4,,1,
3944,2018,GO,DEPUTADO ESTADUAL,PP,41,,16,
3945,2018,GO,DEPUTADO ESTADUAL,PR,13,,4,
3946,2018,GO,DEPUTADO ESTADUAL,PSD,19,,6,
3947,2018,GO,DEPUTADO ESTADUAL,DEM,32,,11,
3948,2018,GO,DEPUTADO ESTADUAL,PT,31,,9,
3949,2018,GO,DEPUTADO ESTADUAL,PV,8,,3,
3950,2018,GO,DEPUTADO ESTADUAL,PCO,1,,1,
3951,2018,GO,DEPUTADO ESTADUAL,PMB,5,,2,
3952,2018,GO,DEPUTADO ESTADUAL,PCB,1,,0,
3953,2018,GO,DEPUTADO FEDERAL,MDB,19,,7,
3954,2018,GO,DEPUTADO FEDERAL,PC do B,7,,4,
3955,2018,GO,DEPUTADO FEDERAL,PATRI,9,,2,
3956,2018,GO,DEPUTADO FEDERAL,PTB,3,,0,
3957,2018,GO,DEPUTADO FEDERAL,PSDB,9,,3,
3958,2018,GO,DEPUTADO FEDERAL,PT,17,,5,
3959,2018,GO,DEPUTADO FEDERAL,PSD,5,,3,
3960,2018,GO,DEPUTADO FEDERAL,PTC,11,,3,
3961,2018,GO,DEPUTADO FEDERAL,REDE,7,,3,
3962,2018,GO,DEPUTADO FEDERAL,PSL,9,,2,
3963,2018,GO,DEPUTADO FEDERAL,PRP,5,,2,
3964,2018,GO,DEPUTADO FEDERAL,PMN,5,,3,
3965,2018,GO,DEPUTADO FEDERAL,PRTB,10,,3,
3966,2018,GO,DEPUTADO FEDERAL,PSOL,19,,6,
3967,2018,GO,DEPUTADO FEDERAL,DC,13,,5,
3968,2018,GO,DEPUTADO FEDERAL,PODE,5,,0,
3969,2018,GO,DEPUTADO FEDERAL,NOVO,6,,2,
3970,2018,GO,DEPUTADO FEDERAL,PPS,1,,0,
3971,2018,GO,DEPUTADO FEDERAL,PHS,25,,9,
3972,2018,GO,DEPUTADO FEDERAL,DEM,7,,3,
3973,2018,GO,DEPUTADO FEDERAL,PP,6,,1,
3974,2018,GO,DEPUTADO FEDERAL,PSC,7,,2,
3975,2018,GO,DEPUTADO FEDERAL,AVANTE,6,,1,
3976,2018,GO,DEPUTADO FEDERAL,PSB,3,,0,
3977,2018,GO,DEPUTADO FEDERAL,SOLIDARIEDADE,1,,0,
3978,2018,GO,DEPUTADO FEDERAL,PCB,1,,1,
3979,2018,GO,DEPUTADO FEDERAL,PDT,2,,1,
3980,2018,GO,DEPUTADO FEDERAL,PRB,1,,0,
3981,2018,GO,DEPUTADO FEDERAL,PV,5,,2,
3982,2018,GO,DEPUTADO FEDERAL,PR,1,,1,
3983,2018,GO,DEPUTADO FEDERAL,PCO,1,,1,
3984,2018,GO,DEPUTADO FEDERAL,PROS,1,,1,
3985,2018,GO,DEPUTADO FEDERAL,PMB,1,,0,
3986,2018,GO,SENADOR,PCO,1,,0,
3987,2018,GO,SENADOR,PSDB,1,,0,
3988,2018,GO,SENADOR,PRP,1,,0,
3989,2018,GO,SENADOR,PT,2,,1,
3990,2018,GO,SENADOR,MDB,1,,0,
3991,2018,GO,SENADOR,PATRI,1,,0,
3992,2018,GO,SENADOR,DEM,1,,0,
3993,2018,GO,SENADOR,PCB,1,,1,
3994,2018,GO,SENADOR,PSB,1,,1,
3995,2018,GO,SENADOR,PP,1,,0,
3996,2018,GO,SENADOR,PSOL,1,,0,
3997,2018,MA,DEPUTADO ESTADUAL,SOLIDARIEDADE,23,,8,
3998,2018,MA,DEPUTADO ESTADUAL,PSDB,37,,12,
3999,2018,MA,DEPUTADO ESTADUAL,PSL,60,,20,
4000,2018,MA,DEPUTADO ESTADUAL,PV,8,,4,
4001,2018,MA,DEPUTADO ESTADUAL,PRTB,50,,15,
4002,2018,MA,DEPUTADO ESTADUAL,PMB,7,,4,
4003,2018,MA,DEPUTADO ESTADUAL,PT,41,,15,
4004,2018,MA,DEPUTADO ESTADUAL,PTB,13,,5,
4005,2018,MA,DEPUTADO ESTADUAL,PSC,17,,3,
4006,2018,MA,DEPUTADO ESTADUAL,PSB,8,,3,
4007,2018,MA,DEPUTADO ESTADUAL,PMN,33,,13,
4008,2018,MA,DEPUTADO ESTADUAL,PATRI,15,,4,
4009,2018,MA,DEPUTADO ESTADUAL,PRP,4,,1,
4010,2018,MA,DEPUTADO ESTADUAL,PSD,9,,3,
4011,2018,MA,DEPUTADO ESTADUAL,DEM,9,,3,
4012,2018,MA,DEPUTADO ESTADUAL,PDT,10,,2,
4013,2018,MA,DEPUTADO ESTADUAL,PP,4,,1,
4014,2018,MA,DEPUTADO ESTADUAL,PR,6,,2,
4015,2018,MA,DEPUTADO ESTADUAL,REDE,10,,5,
4016,2018,MA,DEPUTADO ESTADUAL,PHS,25,,6,
4017,2018,MA,DEPUTADO ESTADUAL,DC,16,,5,
4018,2018,MA,DEPUTADO ESTADUAL,PSOL,18,,6,
4019,2018,MA,DEPUTADO ESTADUAL,PPS,9,,3,
4020,2018,MA,DEPUTADO ESTADUAL,PPL,12,,2,
4021,2018,MA,DEPUTADO ESTADUAL,PC do B,14,,4,
4022,2018,MA,DEPUTADO ESTADUAL,PODE,23,,5,
4023,2018,MA,DEPUTADO ESTADUAL,MDB,17,,5,
4024,2018,MA,DEPUTADO ESTADUAL,PTC,2,,1,
4025,2018,MA,DEPUTADO ESTADUAL,PCB,3,,2,
4026,2018,MA,DEPUTADO ESTADUAL,PRB,10,,4,
4027,2018,MA,DEPUTADO ESTADUAL,PROS,9,,4,
4028,2018,MA,DEPUTADO ESTADUAL,PSTU,2,,1,
4029,2018,MA,DEPUTADO ESTADUAL,AVANTE,1,,0,
4030,2018,MA,DEPUTADO ESTADUAL,PCO,1,,0,
4031,2018,MA,DEPUTADO FEDERAL,PROS,3,,1,
4032,2018,MA,DEPUTADO FEDERAL,PT,27,,9,
4033,2018,MA,DEPUTADO FEDERAL,PSL,24,,9,
4034,2018,MA,DEPUTADO FEDERAL,PSDB,12,,3,
4035,2018,MA,DEPUTADO FEDERAL,PRP,2,,0,
4036,2018,MA,DEPUTADO FEDERAL,PV,7,,1,
4037,2018,MA,DEPUTADO FEDERAL,MDB,9,,4,
4038,2018,MA,DEPUTADO FEDERAL,PSOL,15,,6,
4039,2018,MA,DEPUTADO FEDERAL,DC,3,,1,
4040,2018,MA,DEPUTADO FEDERAL,PTB,3,,1,
4041,2018,MA,DEPUTADO FEDERAL,PRB,1,,0,
4042,2018,MA,DEPUTADO FEDERAL,PSB,4,,2,
4043,2018,MA,DEPUTADO FEDERAL,PMN,14,,2,
4044,2018,MA,DEPUTADO FEDERAL,PR,4,,1,
4045,2018,MA,DEPUTADO FEDERAL,PHS,14,,7,
4046,2018,MA,DEPUTADO FEDERAL,REDE,5,,2,
4047,2018,MA,DEPUTADO FEDERAL,PATRI,6,,1,
4048,2018,MA,DEPUTADO FEDERAL,PC do B,4,,2,
4049,2018,MA,DEPUTADO FEDERAL,PDT,8,,3,
4050,2018,MA,DEPUTADO FEDERAL,PSD,2,,0,
4051,2018,MA,DEPUTADO FEDERAL,PP,5,,2,
4052,2018,MA,DEPUTADO FEDERAL,PODE,5,,2,
4053,2018,MA,DEPUTADO FEDERAL,PTC,4,,1,
4054,2018,MA,DEPUTADO FEDERAL,PCB,3,,1,
4055,2018,MA,DEPUTADO FEDERAL,PSTU,3,,1,
4056,2018,MA,DEPUTADO FEDERAL,PPL,2,,1,
