,UF,CARGO,SG_PARTIDO,propor10,propor14,propor18,Variaçao 14-18,Variaçao 10-14,Variaçao 10-18
742,MT,DEPUTADO ESTADUAL,PCO,0.0,0.36666666666666664,1.0,1.7272727272727273,inf,inf
743,MT,DEPUTADO ESTADUAL,AVANTE,0.0,0.36666666666666664,0.3333333333333333,-0.0909090909090909,inf,inf
744,MT,DEPUTADO FEDERAL,PTB,0.0,0.0,0.5,inf,,inf
745,MT,DEPUTADO FEDERAL,PPS,0.25,0.3333333333333333,0.2,-0.3999999999999999,0.33333333333333326,-0.19999999999999996
746,MT,DEPUTADO FEDERAL,PT,0.4,0.3333333333333333,1.0,2.0000000000000004,-0.16666666666666677,1.4999999999999998
747,MT,DEPUTADO FEDERAL,PTC,0.0,0.0,0.5,inf,,inf
748,MT,DEPUTADO FEDERAL,PC do B,0.5,0.3333333333333333,0.5,0.5000000000000001,-0.33333333333333337,0.0
749,MT,DEPUTADO FEDERAL,PR,0.25,0.25,0.0,-1.0,0.0,-1.0
750,MT,DEPUTADO FEDERAL,PDT,0.09090909090909091,0.25,0.2,-0.19999999999999996,1.75,1.2
751,MT,DEPUTADO FEDERAL,PRB,0.3333333333333333,0.3333333333333333,1.0,2.0000000000000004,0.0,2.0000000000000004
752,MT,DEPUTADO FEDERAL,PRP,0.5,0.5,0.3333333333333333,-0.33333333333333337,0.0,-0.33333333333333337
753,MT,DEPUTADO FEDERAL,PP,0.0,0.0,0.0,,,
754,MT,DEPUTADO FEDERAL,PV,0.5,1.0,0.4444444444444444,-0.5555555555555556,1.0,-0.11111111111111116
755,MT,DEPUTADO FEDERAL,PSB,0.3333333333333333,0.0,0.2,inf,-1.0,-0.3999999999999999
756,MT,DEPUTADO FEDERAL,PSDB,0.4,0.5,0.4,-0.19999999999999996,0.24999999999999994,0.0
757,MT,DEPUTADO FEDERAL,PSOL,0.0,0.4,0.4,0.0,inf,inf
758,MT,DEPUTADO FEDERAL,DEM,0.0,0.5,0.6666666666666666,0.33333333333333326,inf,inf
759,MT,DEPUTADO FEDERAL,PHS,1.0,0.1111111111111111,0.0,-1.0,-0.8888888888888888,-1.0
760,MT,DEPUTADO FEDERAL,PMN,1.0,0.5714285714285714,0.0,-1.0,-0.4285714285714286,-1.0
761,MT,DEPUTADO FEDERAL,PSD,1.0,0.4,0.0,-1.0,-0.6,-1.0
762,MT,DEPUTADO FEDERAL,PROS,1.0,0.2727272727272727,0.5,0.8333333333333335,-0.7272727272727273,-0.5
763,MT,DEPUTADO FEDERAL,PRTB,1.0,0.0,0.45454545454545453,inf,-1.0,-0.5454545454545454
764,MT,DEPUTADO FEDERAL,PSL,1.0,1.0,0.6,-0.4,0.0,-0.4
765,MT,DEPUTADO FEDERAL,PSC,1.0,0.0,0.5714285714285714,inf,-1.0,-0.4285714285714286
766,MT,DEPUTADO FEDERAL,AVANTE,1.0,0.0,0.2857142857142857,inf,-1.0,-0.7142857142857143
767,MT,DEPUTADO FEDERAL,PATRI,1.0,0.0,0.0,,-1.0,-1.0
768,MT,DEPUTADO FEDERAL,SOLIDARIEDADE,1.0,0.0,0.5,inf,-1.0,-0.5
769,MT,DEPUTADO FEDERAL,PODE,1.0,0.0,0.0,,-1.0,-1.0
770,MT,DEPUTADO FEDERAL,MDB,1.0,0.0,0.3333333333333333,inf,-1.0,-0.6666666666666667
771,MT,DEPUTADO FEDERAL,NOVO,1.0,0.0,0.3076923076923077,inf,-1.0,-0.6923076923076923
772,MT,DEPUTADO FEDERAL,REDE,1.0,0.0,0.14285714285714285,inf,-1.0,-0.8571428571428572
773,MT,DEPUTADO FEDERAL,PPL,1.0,0.0,0.6666666666666666,inf,-1.0,-0.33333333333333337
774,MT,DEPUTADO FEDERAL,DC,1.0,0.0,0.2,inf,-1.0,-0.8
775,MT,DEPUTADO FEDERAL,PMB,1.0,0.0,0.0,,-1.0,-1.0
776,MT,DEPUTADO FEDERAL,PCO,1.0,0.0,0.0,,-1.0,-1.0
777,MT,SENADOR,PSDB,0.0,0.0,0.0,,,
778,MT,SENADOR,DEM,0.0,0.0,0.0,,,
779,MT,SENADOR,PSOL,0.0,0.0,0.0,,,
780,MT,SENADOR,PSD,0.0,0.0,0.0,,,
781,MT,SENADOR,NOVO,0.0,0.0,0.0,,,
782,MT,SENADOR,PPL,0.0,0.0,0.0,,,
783,MT,SENADOR,PRB,0.0,0.0,0.0,,,
784,MT,SENADOR,PC do B,0.0,0.0,1.0,inf,,inf
785,MT,SENADOR,REDE,0.0,0.0,0.0,,,
786,MT,SENADOR,PSL,0.0,0.0,1.0,inf,,inf
787,MS,DEPUTADO ESTADUAL,PSC,0.36363636363636365,0.4166666666666667,0.46153846153846156,0.1076923076923077,0.14583333333333334,0.2692307692307693
788,MS,DEPUTADO ESTADUAL,PHS,0.5,0.4666666666666667,0.125,-0.7321428571428571,-0.06666666666666665,-0.75
789,MS,DEPUTADO ESTADUAL,PMN,0.4,0.0,0.42857142857142855,inf,-1.0,0.07142857142857131
790,MS,DEPUTADO ESTADUAL,PTB,0.26666666666666666,0.21428571428571427,0.2727272727272727,0.2727272727272727,-0.19642857142857145,0.022727272727272665
791,MS,DEPUTADO ESTADUAL,PTC,0.15384615384615385,0.32142857142857145,0.2727272727272727,-0.15151515151515163,1.0892857142857144,0.7727272727272725
792,MS,DEPUTADO ESTADUAL,PV,0.1891891891891892,0.4090909090909091,0.3448275862068966,-0.15708812260536398,1.1623376623376624,0.8226600985221675
793,MS,DEPUTADO ESTADUAL,PPS,0.25,0.16666666666666666,0.0,-1.0,-0.33333333333333337,-1.0
794,MS,DEPUTADO ESTADUAL,PSDB,0.375,0.39285714285714285,0.3,-0.2363636363636364,0.047619047619047596,-0.20000000000000004
795,MS,DEPUTADO ESTADUAL,PP,0.36363636363636365,0.2857142857142857,0.375,0.31250000000000006,-0.21428571428571436,0.031249999999999972
796,MS,DEPUTADO ESTADUAL,PSL,0.0,0.3076923076923077,0.25,-0.18750000000000006,inf,inf
797,MS,DEPUTADO ESTADUAL,PT,0.2631578947368421,0.36666666666666664,0.30303030303030304,-0.17355371900826438,0.3933333333333333,0.1515151515151516
798,MS,DEPUTADO ESTADUAL,DEM,0.25,0.3333333333333333,0.0,-1.0,0.33333333333333326,-1.0
799,MS,DEPUTADO ESTADUAL,PDT,0.14285714285714285,0.2916666666666667,0.35714285714285715,0.2244897959183673,1.041666666666667,1.5000000000000002
800,MS,DEPUTADO ESTADUAL,PSB,0.4,0.1,0.0,-1.0,-0.7500000000000001,-1.0
801,MS,DEPUTADO ESTADUAL,PR,0.0,0.3333333333333333,0.4,0.20000000000000012,inf,inf
802,MS,DEPUTADO ESTADUAL,PSOL,0.0,0.29411764705882354,0.35714285714285715,0.21428571428571427,inf,inf
803,MS,DEPUTADO ESTADUAL,PC do B,0.0,0.3333333333333333,0.0,-1.0,inf,
804,MS,DEPUTADO ESTADUAL,PRB,0.4,0.0,0.21428571428571427,inf,-1.0,-0.46428571428571436
805,MS,DEPUTADO ESTADUAL,PRTB,0.3333333333333333,0.0,0.0,,-1.0,-1.0
806,MS,DEPUTADO ESTADUAL,PSD,0.3333333333333333,0.46153846153846156,0.35714285714285715,-0.22619047619047622,0.38461538461538475,0.07142857142857151
807,MS,DEPUTADO ESTADUAL,PROS,0.3333333333333333,0.25,0.6,1.4,-0.24999999999999994,0.8
808,MS,DEPUTADO ESTADUAL,MDB,0.3333333333333333,0.5,0.37037037037037035,-0.2592592592592593,0.5000000000000001,0.1111111111111111
809,MS,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.3333333333333333,0.5,0.14285714285714285,-0.7142857142857143,0.5000000000000001,-0.5714285714285714
810,MS,DEPUTADO ESTADUAL,PODE,0.3333333333333333,0.5,0.34,-0.31999999999999995,0.5000000000000001,0.02000000000000013
811,MS,DEPUTADO ESTADUAL,DC,0.3333333333333333,0.5,0.6,0.19999999999999996,0.5000000000000001,0.8
812,MS,DEPUTADO ESTADUAL,PATRI,0.3333333333333333,0.5,0.16666666666666666,-0.6666666666666667,0.5000000000000001,-0.5
813,MS,DEPUTADO ESTADUAL,AVANTE,0.3333333333333333,0.5,0.2857142857142857,-0.4285714285714286,0.5000000000000001,-0.14285714285714285
814,MS,DEPUTADO ESTADUAL,PMB,0.3333333333333333,0.5,0.8571428571428571,0.7142857142857142,0.5000000000000001,1.5714285714285712
815,MS,DEPUTADO ESTADUAL,REDE,0.3333333333333333,0.5,0.0,-1.0,0.5000000000000001,-1.0
816,MS,DEPUTADO ESTADUAL,PCO,0.3333333333333333,0.5,1.0,1.0,0.5000000000000001,2.0000000000000004
817,MS,DEPUTADO FEDERAL,DEM,0.25,0.25,0.2,-0.19999999999999996,0.0,-0.19999999999999996
818,MS,DEPUTADO FEDERAL,PTB,0.375,0.3333333333333333,0.0,-1.0,-0.11111111111111116,-1.0
819,MS,DEPUTADO FEDERAL,PT,0.25,0.42857142857142855,0.3125,-0.2708333333333333,0.7142857142857142,0.25
820,MS,DEPUTADO FEDERAL,PP,0.0,0.3333333333333333,0.0,-1.0,inf,
821,MS,DEPUTADO FEDERAL,PSDB,0.2,0.4444444444444444,0.6,0.35000000000000003,1.2222222222222219,1.9999999999999998
822,MS,DEPUTADO FEDERAL,PPS,0.4,0.3333333333333333,0.6666666666666666,1.0,-0.16666666666666677,0.6666666666666665
823,MS,DEPUTADO FEDERAL,PSL,1.0,0.5454545454545454,0.0,-1.0,-0.4545454545454546,-1.0
824,MS,DEPUTADO FEDERAL,PTC,0.0,0.0,1.0,inf,,inf
825,MS,DEPUTADO FEDERAL,PR,0.0,0.5,0.0,-1.0,inf,
826,MS,DEPUTADO FEDERAL,PRB,0.5,0.0,0.3333333333333333,inf,-1.0,-0.33333333333333337
827,MS,DEPUTADO FEDERAL,PMN,1.0,1.0,0.0,-1.0,0.0,-1.0
828,MS,DEPUTADO FEDERAL,PSOL,0.0,0.3333333333333333,0.3333333333333333,0.0,inf,inf
829,MS,DEPUTADO FEDERAL,PDT,0.3333333333333333,0.25,0.375,0.5,-0.24999999999999994,0.12500000000000006
830,MS,DEPUTADO FEDERAL,PV,0.0,0.0,0.5,inf,,inf
831,MS,DEPUTADO FEDERAL,PHS,0.3333333333333333,0.45454545454545453,0.0,-1.0,0.36363636363636365,-1.0
832,MS,DEPUTADO FEDERAL,PSC,1.0,0.3333333333333333,0.0,-1.0,-0.6666666666666667,-1.0
833,MS,DEPUTADO FEDERAL,PRP,0.5,0.3,0.0,-1.0,-0.4,-1.0
834,MS,DEPUTADO FEDERAL,PC do B,0.0,0.0,0.25,inf,,inf
835,MS,DEPUTADO FEDERAL,PSB,0.0,0.75,0.5,-0.3333333333333333,inf,inf
836,MS,DEPUTADO FEDERAL,PSD,0.0,0.16666666666666666,0.0,-1.0,inf,
837,MS,DEPUTADO FEDERAL,PROS,0.0,0.0,0.5,inf,,inf
838,MS,DEPUTADO FEDERAL,PPL,0.0,0.0,0.3333333333333333,inf,,inf
839,MS,DEPUTADO FEDERAL,PRTB,0.0,0.0,1.0,inf,,inf
840,MS,DEPUTADO FEDERAL,PODE,0.0,0.0,0.2,inf,,inf
841,MS,DEPUTADO FEDERAL,AVANTE,0.0,0.0,1.0,inf,,inf
842,MS,DEPUTADO FEDERAL,MDB,0.0,0.0,0.42857142857142855,inf,,inf
843,MS,DEPUTADO FEDERAL,NOVO,0.0,0.0,0.4,inf,,inf
844,MS,DEPUTADO FEDERAL,PCO,0.0,0.0,0.0,,,
845,MS,DEPUTADO FEDERAL,PMB,0.0,0.0,1.0,inf,,inf
846,MS,DEPUTADO FEDERAL,REDE,0.0,0.0,0.0,,,
847,MS,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.5,inf,,inf
848,MS,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.0,,,
849,MS,DEPUTADO FEDERAL,DC,0.0,0.0,0.0,,,
850,MS,SENADOR,PT,0.0,0.0,0.0,,,
851,MS,SENADOR,PSOL,0.0,0.0,0.0,,,
852,MS,SENADOR,PMB,0.0,0.0,0.0,,,
853,MS,SENADOR,PRB,0.0,0.0,0.0,,,
854,MS,SENADOR,PODE,0.0,0.0,0.0,,,
855,MS,SENADOR,PC do B,0.0,0.0,0.0,,,
856,MS,SENADOR,PPL,0.0,0.0,0.0,,,
857,MS,SENADOR,PTC,0.0,0.0,0.0,,,
858,MS,SENADOR,PTB,0.0,0.0,0.0,,,
859,MS,SENADOR,MDB,0.0,0.0,0.0,,,
860,MS,SENADOR,PSC,0.0,0.0,0.0,,,
861,MS,SENADOR,PSDB,0.0,0.0,0.0,,,
862,MS,SENADOR,PSL,0.0,0.0,1.0,inf,,inf
863,MG,DEPUTADO ESTADUAL,PMN,0.08064516129032258,0.36,0.2,-0.4444444444444444,3.464,1.4800000000000002
864,MG,DEPUTADO ESTADUAL,PTC,0.1038961038961039,0.3559322033898305,0.3469387755102041,-0.02526724975704567,2.4258474576271185,2.339285714285714
865,MG,DEPUTADO ESTADUAL,PSB,0.1590909090909091,0.44,0.25806451612903225,-0.41348973607038125,1.7657142857142856,0.6221198156682027
866,MG,DEPUTADO ESTADUAL,PT,0.19047619047619047,0.3835616438356164,0.35294117647058826,-0.07983193277310913,1.0136986301369864,0.8529411764705884
867,MG,DEPUTADO ESTADUAL,PSDB,0.0967741935483871,0.35,0.43333333333333335,0.23809523809523822,2.6166666666666663,3.477777777777778
868,MG,DEPUTADO ESTADUAL,PTB,0.14285714285714285,0.30357142857142855,0.36666666666666664,0.20784313725490197,1.125,1.5666666666666667
869,MG,DEPUTADO ESTADUAL,PR,0.02564102564102564,0.34615384615384615,0.3333333333333333,-0.03703703703703707,12.5,11.999999999999998
870,MG,DEPUTADO ESTADUAL,PSOL,0.11627906976744186,0.2916666666666667,0.3333333333333333,0.1428571428571427,1.5083333333333337,1.8666666666666667
871,MG,DEPUTADO ESTADUAL,PC do B,0.25757575757575757,0.3333333333333333,0.3275862068965517,-0.017241379310344807,0.2941176470588235,0.27180527383367137
872,MG,DEPUTADO ESTADUAL,PSL,0.06976744186046512,0.30303030303030304,0.32323232323232326,0.06666666666666672,3.3434343434343434,3.6329966329966332
873,MG,DEPUTADO ESTADUAL,PSC,0.175,0.30952380952380953,0.3194444444444444,0.03205128205128194,0.7687074829931975,0.8253968253968254
874,MG,DEPUTADO ESTADUAL,PDT,0.14035087719298245,0.30158730158730157,0.23076923076923078,-0.2348178137651821,1.1488095238095237,0.6442307692307694
875,MG,DEPUTADO ESTADUAL,PV,0.19298245614035087,0.3170731707317073,0.375,0.18269230769230768,0.6430155210643017,0.9431818181818183
876,MG,DEPUTADO ESTADUAL,PSTU,0.36363636363636365,1.0,0.5714285714285714,-0.4285714285714286,1.75,0.5714285714285713
877,MG,DEPUTADO ESTADUAL,PPS,0.2972972972972973,0.35714285714285715,0.3,-0.16000000000000006,0.20129870129870125,0.009090909090908997
878,MG,DEPUTADO ESTADUAL,PHS,0.038461538461538464,0.18181818181818182,0.30303030303030304,0.6666666666666666,3.727272727272727,6.878787878787878
879,MG,DEPUTADO ESTADUAL,PRP,0.10714285714285714,0.3488372093023256,0.26582278481012656,-0.2379746835443039,2.255813953488372,1.4810126582278478
880,MG,DEPUTADO ESTADUAL,PRTB,0.08163265306122448,0.09090909090909091,0.3373493975903614,2.7108433734939754,0.11363636363636376,3.132530120481928
881,MG,DEPUTADO ESTADUAL,PRB,0.13043478260869565,0.35,0.5454545454545454,0.5584415584415584,1.6833333333333333,3.181818181818181
882,MG,DEPUTADO ESTADUAL,PP,0.1111111111111111,0.25,0.23076923076923078,-0.07692307692307687,1.2500000000000002,1.076923076923077
883,MG,DEPUTADO ESTADUAL,DEM,0.21428571428571427,0.42857142857142855,0.25,-0.41666666666666663,1.0,0.16666666666666674
884,MG,DEPUTADO ESTADUAL,PCO,1.0,0.0,0.0,,-1.0,-1.0
885,MG,DEPUTADO ESTADUAL,PCB,0.0,0.3333333333333333,0.0,-1.0,inf,
886,MG,DEPUTADO ESTADUAL,PSD,0.0,0.3333333333333333,0.2727272727272727,-0.18181818181818182,inf,inf
887,MG,DEPUTADO ESTADUAL,PROS,0.0,0.2,0.296875,0.48437499999999994,inf,inf
888,MG,DEPUTADO ESTADUAL,PPL,0.0,0.13043478260869565,0.38235294117647056,1.9313725490196074,inf,inf
889,MG,DEPUTADO ESTADUAL,REDE,0.0,0.3,0.21212121212121213,-0.2929292929292929,inf,inf
890,MG,DEPUTADO ESTADUAL,DC,0.0,0.3,0.3877551020408163,0.2925170068027211,inf,inf
891,MG,DEPUTADO ESTADUAL,AVANTE,0.0,0.3,0.2916666666666667,-0.02777777777777768,inf,inf
892,MG,DEPUTADO ESTADUAL,PATRI,0.0,0.3,0.2765957446808511,-0.07801418439716305,inf,inf
893,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,0.3,0.3064516129032258,0.02150537634408608,inf,inf
894,MG,DEPUTADO ESTADUAL,MDB,0.0,0.3,0.36363636363636365,0.2121212121212122,inf,inf
895,MG,DEPUTADO ESTADUAL,NOVO,0.0,0.3,0.3333333333333333,0.11111111111111109,inf,inf
896,MG,DEPUTADO ESTADUAL,PODE,0.0,0.3,0.1,-0.6666666666666666,inf,inf
897,MG,DEPUTADO ESTADUAL,PMB,0.0,0.3,0.25,-0.16666666666666663,inf,inf
898,MG,DEPUTADO FEDERAL,PHS,0.08,0.3333333333333333,0.2972972972972973,-0.108108108108108,3.166666666666666,2.7162162162162162
899,MG,DEPUTADO FEDERAL,PSB,0.030303030303030304,0.3392857142857143,0.38636363636363635,0.13875598086124394,10.196428571428573,11.75
900,MG,DEPUTADO FEDERAL,PT,0.16666666666666666,0.23684210526315788,0.2962962962962963,0.25102880658436216,0.42105263157894735,0.7777777777777778
901,MG,DEPUTADO FEDERAL,PDT,0.11764705882352941,0.2978723404255319,0.23076923076923078,-0.2252747252747252,1.5319148936170213,0.9615384615384617
902,MG,DEPUTADO FEDERAL,PSL,0.047619047619047616,0.4,0.3,-0.25000000000000006,7.400000000000001,5.3
903,MG,DEPUTADO FEDERAL,PTC,0.023809523809523808,0.325,0.4375,0.3461538461538461,12.650000000000002,17.375
904,MG,DEPUTADO FEDERAL,PMN,0.28125,0.3333333333333333,0.2,-0.3999999999999999,0.18518518518518512,-0.28888888888888886
905,MG,DEPUTADO FEDERAL,PR,0.0,0.125,0.0,-1.0,inf,
906,MG,DEPUTADO FEDERAL,PV,0.14893617021276595,0.32142857142857145,0.3125,-0.02777777777777785,1.1581632653061227,1.0982142857142858
907,MG,DEPUTADO FEDERAL,PSC,0.14285714285714285,0.2727272727272727,0.3611111111111111,0.3240740740740741,0.9090909090909091,1.527777777777778
908,MG,DEPUTADO FEDERAL,PCB,0.0,0.3,0.3333333333333333,0.11111111111111109,inf,inf
909,MG,DEPUTADO FEDERAL,PRB,0.16666666666666666,0.38461538461538464,0.25,-0.35000000000000003,1.307692307692308,0.5000000000000001
910,MG,DEPUTADO FEDERAL,PPS,0.26666666666666666,0.30434782608695654,0.35714285714285715,0.17346938775510198,0.14130434782608706,0.33928571428571436
911,MG,DEPUTADO FEDERAL,PTB,0.037037037037037035,0.3333333333333333,0.36363636363636365,0.090909090909091,8.0,8.818181818181818
912,MG,DEPUTADO FEDERAL,PC do B,0.5,0.5,0.3333333333333333,-0.33333333333333337,0.0,-0.33333333333333337
913,MG,DEPUTADO FEDERAL,PRTB,0.045454545454545456,0.1111111111111111,0.38181818181818183,2.4363636363636365,1.4444444444444442,7.3999999999999995
914,MG,DEPUTADO FEDERAL,PSOL,0.10526315789473684,0.26666666666666666,0.34285714285714286,0.28571428571428575,1.5333333333333334,2.2571428571428576
915,MG,DEPUTADO FEDERAL,PP,0.08333333333333333,0.2222222222222222,0.1111111111111111,-0.5,1.6666666666666667,0.3333333333333333
916,MG,DEPUTADO FEDERAL,PRP,0.2857142857142857,0.4,0.4,0.0,0.40000000000000013,0.40000000000000013
917,MG,DEPUTADO FEDERAL,PSDB,0.21052631578947367,0.41935483870967744,0.45,0.07307692307692307,0.991935483870968,1.1375000000000002
918,MG,DEPUTADO FEDERAL,DEM,0.0,0.29411764705882354,0.23529411764705882,-0.20000000000000004,inf,inf
919,MG,DEPUTADO FEDERAL,PSTU,0.3333333333333333,0.3333333333333333,0.4,0.20000000000000012,0.0,0.20000000000000012
920,MG,DEPUTADO FEDERAL,PCO,0.0,0.0,1.0,inf,,inf
921,MG,DEPUTADO FEDERAL,PSD,0.0,0.35714285714285715,0.36363636363636365,0.018181818181818188,inf,inf
922,MG,DEPUTADO FEDERAL,PPL,0.0,0.3333333333333333,0.3333333333333333,0.0,inf,inf
923,MG,DEPUTADO FEDERAL,PROS,0.0,0.42857142857142855,0.3142857142857143,-0.26666666666666666,inf,inf
924,MG,DEPUTADO FEDERAL,AVANTE,0.0,0.3333333333333333,0.3,-0.09999999999999998,inf,inf
925,MG,DEPUTADO FEDERAL,NOVO,0.0,0.3333333333333333,0.32432432432432434,-0.027027027027026918,inf,inf
926,MG,DEPUTADO FEDERAL,PODE,0.0,0.3333333333333333,0.32142857142857145,-0.03571428571428559,inf,inf
927,MG,DEPUTADO FEDERAL,MDB,0.0,0.3333333333333333,0.38095238095238093,0.14285714285714285,inf,inf
928,MG,DEPUTADO FEDERAL,REDE,0.0,0.3333333333333333,0.12,-0.64,inf,inf
929,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.3333333333333333,0.3076923076923077,-0.07692307692307682,inf,inf
930,MG,DEPUTADO FEDERAL,PATRI,0.0,0.3333333333333333,0.2,-0.3999999999999999,inf,inf
931,MG,DEPUTADO FEDERAL,PMB,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
932,MG,DEPUTADO FEDERAL,DC,0.0,0.3333333333333333,0.18181818181818182,-0.4545454545454545,inf,inf
933,MG,SENADOR,PSTU,0.0,0.0,1.0,inf,,inf
934,MG,SENADOR,PT,0.0,0.0,0.5,inf,,inf
935,MG,SENADOR,PHS,0.0,0.0,0.0,,,
936,MG,SENADOR,PSOL,0.5,0.0,1.0,inf,-1.0,1.0
937,MG,SENADOR,PCB,0.0,0.0,0.0,,,
938,MG,SENADOR,PCO,0.5,1.0,1.0,0.0,1.0,1.0
939,MG,SENADOR,AVANTE,0.5,0.0,0.0,,-1.0,-1.0
940,MG,SENADOR,PDT,0.5,0.0,0.0,,-1.0,-1.0
941,MG,SENADOR,PPL,0.5,0.0,0.0,,-1.0,-1.0
942,MG,SENADOR,REDE,0.5,0.0,0.0,,-1.0,-1.0
943,MG,SENADOR,DEM,0.5,0.0,0.0,,-1.0,-1.0
944,MG,SENADOR,NOVO,0.5,0.0,0.0,,-1.0,-1.0
945,MG,SENADOR,SOLIDARIEDADE,0.5,0.0,0.0,,-1.0,-1.0
946,PA,DEPUTADO ESTADUAL,PT,0.23684210526315788,0.30952380952380953,0.34782608695652173,0.12374581939799324,0.306878306878307,0.46859903381642515
947,PA,DEPUTADO ESTADUAL,PSB,0.3695652173913043,0.3103448275862069,0.42105263157894735,0.3567251461988303,-0.16024340770791068,0.1393188854489164
948,PA,DEPUTADO ESTADUAL,PDT,0.2903225806451613,0.34545454545454546,0.2857142857142857,-0.17293233082706772,0.18989898989898985,-0.015873015873015994
949,PA,DEPUTADO ESTADUAL,PSC,0.23076923076923078,0.3333333333333333,0.3076923076923077,-0.07692307692307682,0.4444444444444443,0.3333333333333333
950,PA,DEPUTADO ESTADUAL,PV,0.20833333333333334,0.23076923076923078,0.35294117647058826,0.5294117647058824,0.1076923076923077,0.6941176470588236
951,PA,DEPUTADO ESTADUAL,PSDB,0.4,0.3235294117647059,0.375,0.15909090909090903,-0.1911764705882353,-0.06250000000000006
952,PA,DEPUTADO ESTADUAL,PP,0.15384615384615385,0.3333333333333333,0.2916666666666667,-0.12499999999999989,1.1666666666666665,0.8958333333333334
953,PA,DEPUTADO ESTADUAL,PTB,0.3333333333333333,0.2727272727272727,0.38461538461538464,0.41025641025641046,-0.18181818181818182,0.15384615384615397
954,PA,DEPUTADO ESTADUAL,PRP,0.0,0.2,0.3076923076923077,0.5384615384615384,inf,inf
955,PA,DEPUTADO ESTADUAL,PMN,0.125,0.3333333333333333,0.2777777777777778,-0.16666666666666657,1.6666666666666665,1.2222222222222223
956,PA,DEPUTADO ESTADUAL,PC do B,0.3064516129032258,0.3283582089552239,0.3125,-0.04829545454545456,0.07148468185388844,0.01973684210526314
957,PA,DEPUTADO ESTADUAL,PPS,0.33962264150943394,0.3125,0.3125,0.0,-0.07986111111111106,-0.07986111111111106
958,PA,DEPUTADO ESTADUAL,DEM,0.15384615384615385,0.30303030303030304,0.2727272727272727,-0.10000000000000009,0.9696969696969696,0.7727272727272725
959,PA,DEPUTADO ESTADUAL,PRB,0.3,0.39285714285714285,0.24489795918367346,-0.37662337662337664,0.30952380952380953,-0.18367346938775508
960,PA,DEPUTADO ESTADUAL,PTC,0.35714285714285715,0.3684210526315789,0.26666666666666666,-0.27619047619047615,0.03157894736842097,-0.25333333333333335
961,PA,DEPUTADO ESTADUAL,PSOL,0.3333333333333333,0.3125,0.3103448275862069,-0.006896551724137901,-0.062499999999999944,-0.06896551724137923
962,PA,DEPUTADO ESTADUAL,PR,0.2553191489361702,0.38596491228070173,0.4375,0.13352272727272735,0.5116959064327485,0.7135416666666669
963,PA,DEPUTADO ESTADUAL,PHS,0.3333333333333333,0.20454545454545456,0.36585365853658536,0.7886178861788616,-0.3863636363636363,0.09756097560975613
964,PA,DEPUTADO ESTADUAL,PRTB,0.0,0.5,0.3076923076923077,-0.3846153846153846,inf,inf
965,PA,DEPUTADO ESTADUAL,PSTU,1.0,0.0,0.5,inf,-1.0,-0.5
966,PA,DEPUTADO ESTADUAL,PSD,1.0,0.23076923076923078,0.2857142857142857,0.23809523809523797,-0.7692307692307692,-0.7142857142857143
967,PA,DEPUTADO ESTADUAL,PSL,1.0,0.25925925925925924,0.2727272727272727,0.05194805194805193,-0.7407407407407407,-0.7272727272727273
968,PA,DEPUTADO ESTADUAL,PPL,1.0,0.3,0.3076923076923077,0.025641025641025737,-0.7,-0.6923076923076923
969,PA,DEPUTADO ESTADUAL,PROS,1.0,0.30434782608695654,0.5714285714285714,0.877551020408163,-0.6956521739130435,-0.4285714285714286
970,PA,DEPUTADO ESTADUAL,SOLIDARIEDADE,1.0,0.5,0.3333333333333333,-0.33333333333333337,-0.5,-0.6666666666666667
971,PA,DEPUTADO ESTADUAL,MDB,1.0,0.5,0.35135135135135137,-0.29729729729729726,-0.5,-0.6486486486486487
972,PA,DEPUTADO ESTADUAL,DC,1.0,0.5,0.2,-0.6,-0.5,-0.8
973,PA,DEPUTADO ESTADUAL,AVANTE,1.0,0.5,0.18181818181818182,-0.6363636363636364,-0.5,-0.8181818181818181
974,PA,DEPUTADO ESTADUAL,PATRI,1.0,0.5,0.3333333333333333,-0.33333333333333337,-0.5,-0.6666666666666667
975,PA,DEPUTADO ESTADUAL,PMB,1.0,0.5,0.5384615384615384,0.07692307692307687,-0.5,-0.46153846153846156
976,PA,DEPUTADO ESTADUAL,REDE,1.0,0.5,0.25,-0.5,-0.5,-0.75
977,PA,DEPUTADO ESTADUAL,PODE,1.0,0.5,0.38461538461538464,-0.23076923076923073,-0.5,-0.6153846153846154
978,PA,DEPUTADO FEDERAL,DEM,0.14285714285714285,0.3333333333333333,0.4,0.20000000000000012,1.3333333333333333,1.8000000000000003
979,PA,DEPUTADO FEDERAL,PSB,0.4,0.0,0.0,,-1.0,-1.0
980,PA,DEPUTADO FEDERAL,PMN,0.0,0.0,0.25,inf,,inf
981,PA,DEPUTADO FEDERAL,PSOL,0.2777777777777778,0.2608695652173913,0.3333333333333333,0.27777777777777773,-0.06086956521739137,0.19999999999999987
