,ANO,UF,CARGO,PARTIDO,HOMENS,MULHERES,TOTAL,%MULHERES,%HOMENS
3945,2018,RN,DEPUTADO ESTADUAL,PSTU,1,1,2,0.5,0.5
3946,2018,RN,DEPUTADO ESTADUAL,PHS,5,5,10,0.5,0.5
3947,2018,RN,DEPUTADO ESTADUAL,MDB,4,1,5,0.2,0.8
3948,2018,RN,DEPUTADO ESTADUAL,PP,2,2,4,0.5,0.5
3949,2018,RN,DEPUTADO ESTADUAL,PPL,2,1,3,0.3333333333333333,0.6666666666666666
3950,2018,RN,DEPUTADO ESTADUAL,REDE,9,4,13,0.3076923076923077,0.6923076923076923
3951,2018,RN,DEPUTADO ESTADUAL,PRTB,3,2,5,0.4,0.6
3952,2018,RN,DEPUTADO ESTADUAL,PR,4,1,5,0.2,0.8
3953,2018,RN,DEPUTADO ESTADUAL,PCO,1,0,1,0.0,1.0
3954,2018,RN,DEPUTADO ESTADUAL,PRP,1,1,2,0.5,0.5
3955,2018,RN,DEPUTADO ESTADUAL,PTC,2,3,5,0.6,0.4
3956,2018,RN,DEPUTADO ESTADUAL,PODE,5,1,6,0.16666666666666666,0.8333333333333334
3957,2018,RN,DEPUTADO ESTADUAL,PPS,0,1,1,1.0,0.0
3958,2018,RN,DEPUTADO ESTADUAL,DEM,3,1,4,0.25,0.75
3959,2018,RN,DEPUTADO ESTADUAL,PDT,2,3,5,0.6,0.4
3960,2018,RN,DEPUTADO ESTADUAL,PROS,2,1,3,0.3333333333333333,0.6666666666666666
3961,2018,RN,DEPUTADO FEDERAL,PSD,2,2,4,0.5,0.5
3962,2018,RN,DEPUTADO FEDERAL,SOLIDARIEDADE,6,5,11,0.45454545454545453,0.5454545454545454
3963,2018,RN,DEPUTADO FEDERAL,PTC,1,0,1,0.0,1.0
3964,2018,RN,DEPUTADO FEDERAL,PATRI,7,5,12,0.4166666666666667,0.5833333333333334
3965,2018,RN,DEPUTADO FEDERAL,PDT,3,1,4,0.25,0.75
3966,2018,RN,DEPUTADO FEDERAL,PSOL,8,4,12,0.3333333333333333,0.6666666666666666
3967,2018,RN,DEPUTADO FEDERAL,NOVO,3,2,5,0.4,0.6
3968,2018,RN,DEPUTADO FEDERAL,PC do B,4,2,6,0.3333333333333333,0.6666666666666666
3969,2018,RN,DEPUTADO FEDERAL,PRTB,9,5,14,0.35714285714285715,0.6428571428571429
3970,2018,RN,DEPUTADO FEDERAL,PMN,1,0,1,0.0,1.0
3971,2018,RN,DEPUTADO FEDERAL,REDE,2,1,3,0.3333333333333333,0.6666666666666666
3972,2018,RN,DEPUTADO FEDERAL,PT,4,2,6,0.3333333333333333,0.6666666666666666
3973,2018,RN,DEPUTADO FEDERAL,PSC,2,0,2,0.0,1.0
3974,2018,RN,DEPUTADO FEDERAL,PROS,0,1,1,1.0,0.0
3975,2018,RN,DEPUTADO FEDERAL,PPL,4,0,4,0.0,1.0
3976,2018,RN,DEPUTADO FEDERAL,PODE,2,2,4,0.5,0.5
3977,2018,RN,DEPUTADO FEDERAL,PP,2,1,3,0.3333333333333333,0.6666666666666666
3978,2018,RN,DEPUTADO FEDERAL,PHS,2,2,4,0.5,0.5
3979,2018,RN,DEPUTADO FEDERAL,PSDB,1,0,1,0.0,1.0
3980,2018,RN,DEPUTADO FEDERAL,AVANTE,1,1,2,0.5,0.5
3981,2018,RN,DEPUTADO FEDERAL,PRB,1,1,2,0.5,0.5
3982,2018,RN,DEPUTADO FEDERAL,PSB,1,0,1,0.0,1.0
3983,2018,RN,DEPUTADO FEDERAL,MDB,2,2,4,0.5,0.5
3984,2018,RN,DEPUTADO FEDERAL,PCO,1,0,1,0.0,1.0
3985,2018,RN,DEPUTADO FEDERAL,PPS,1,0,1,0.0,1.0
3986,2018,RN,DEPUTADO FEDERAL,PSL,1,0,1,0.0,1.0
3987,2018,RN,DEPUTADO FEDERAL,DEM,1,0,1,0.0,1.0
3988,2018,RN,DEPUTADO FEDERAL,PMB,2,0,2,0.0,1.0
3989,2018,RN,DEPUTADO FEDERAL,PSTU,1,0,1,0.0,1.0
3990,2018,RN,DEPUTADO FEDERAL,PV,1,0,1,0.0,1.0
3991,2018,RN,DEPUTADO FEDERAL,PRP,1,1,2,0.5,0.5
3992,2018,RN,DEPUTADO FEDERAL,PTB,1,0,1,0.0,1.0
3993,2018,RN,DEPUTADO FEDERAL,DC,1,0,1,0.0,1.0
3994,2018,RN,DEPUTADO FEDERAL,PR,1,0,1,0.0,1.0
3995,2018,RN,SENADOR,PSOL,1,1,2,0.5,0.5
3996,2018,RN,SENADOR,PRTB,2,0,2,0.0,1.0
3997,2018,RN,SENADOR,REDE,2,0,2,0.0,1.0
3998,2018,RN,SENADOR,PSDB,1,0,1,0.0,1.0
3999,2018,RN,SENADOR,MDB,1,0,1,0.0,1.0
4000,2018,RN,SENADOR,SOLIDARIEDADE,0,1,1,1.0,0.0
4001,2018,RN,SENADOR,PSTU,1,1,2,0.5,0.5
4002,2018,RN,SENADOR,PT,1,0,1,0.0,1.0
4003,2018,RN,SENADOR,DC,1,0,1,0.0,1.0
4004,2018,RN,SENADOR,PODE,1,0,1,0.0,1.0
4005,2018,RN,SENADOR,PHS,0,1,1,1.0,0.0
4006,2010,RS,DEPUTADO ESTADUAL,PSDB,37,12,49,0.24489795918367346,0.7551020408163265
4007,2010,RS,DEPUTADO ESTADUAL,DEM,27,11,38,0.2894736842105263,0.7105263157894737
4008,2010,RS,DEPUTADO ESTADUAL,PSB,24,10,34,0.29411764705882354,0.7058823529411765
4009,2010,RS,DEPUTADO ESTADUAL,PTC,17,2,19,0.10526315789473684,0.8947368421052632
4010,2010,RS,DEPUTADO ESTADUAL,PP,21,9,30,0.3,0.7
4011,2010,RS,DEPUTADO ESTADUAL,PHS,1,3,4,0.75,0.25
4012,2010,RS,DEPUTADO ESTADUAL,PMN,2,1,3,0.3333333333333333,0.6666666666666666
4013,2010,RS,DEPUTADO ESTADUAL,PTB,49,18,67,0.26865671641791045,0.7313432835820896
4014,2010,RS,DEPUTADO ESTADUAL,PDT,48,15,63,0.23809523809523808,0.7619047619047619
4015,2010,RS,DEPUTADO ESTADUAL,PT,60,25,85,0.29411764705882354,0.7058823529411765
4016,2010,RS,DEPUTADO ESTADUAL,PSOL,27,14,41,0.34146341463414637,0.6585365853658537
4017,2010,RS,DEPUTADO ESTADUAL,PMDB,43,17,60,0.2833333333333333,0.7166666666666667
4018,2010,RS,DEPUTADO ESTADUAL,PT do B,10,3,13,0.23076923076923078,0.7692307692307693
4019,2010,RS,DEPUTADO ESTADUAL,PPS,9,2,11,0.18181818181818182,0.8181818181818182
4020,2010,RS,DEPUTADO ESTADUAL,PV,27,13,40,0.325,0.675
4021,2010,RS,DEPUTADO ESTADUAL,PC do B,19,9,28,0.32142857142857145,0.6785714285714286
4022,2010,RS,DEPUTADO ESTADUAL,PSTU,0,1,1,1.0,0.0
4023,2010,RS,DEPUTADO ESTADUAL,PRP,4,2,6,0.3333333333333333,0.6666666666666666
4024,2010,RS,DEPUTADO ESTADUAL,PSC,7,3,10,0.3,0.7
4025,2010,RS,DEPUTADO ESTADUAL,PRB,12,1,13,0.07692307692307693,0.9230769230769231
4026,2010,RS,DEPUTADO ESTADUAL,PSDC,2,0,2,0.0,1.0
4027,2010,RS,DEPUTADO ESTADUAL,PTN,1,0,1,0.0,1.0
4028,2010,RS,DEPUTADO ESTADUAL,PR,4,1,5,0.2,0.8
4029,2010,RS,DEPUTADO ESTADUAL,PRTB,1,0,1,0.0,1.0
4030,2010,RS,DEPUTADO ESTADUAL,PCB,1,0,1,0.0,1.0
4031,2010,RS,DEPUTADO ESTADUAL,PSL,1,0,1,0.0,1.0
4032,2010,RS,DEPUTADO FEDERAL,PSDB,16,6,22,0.2727272727272727,0.7272727272727273
4033,2010,RS,DEPUTADO FEDERAL,PDT,22,7,29,0.2413793103448276,0.7586206896551724
4034,2010,RS,DEPUTADO FEDERAL,PP,13,6,19,0.3157894736842105,0.6842105263157895
4035,2010,RS,DEPUTADO FEDERAL,DEM,10,3,13,0.23076923076923078,0.7692307692307693
4036,2010,RS,DEPUTADO FEDERAL,PMDB,21,9,30,0.3,0.7
4037,2010,RS,DEPUTADO FEDERAL,PSOL,26,12,38,0.3157894736842105,0.6842105263157895
4038,2010,RS,DEPUTADO FEDERAL,PV,27,6,33,0.18181818181818182,0.8181818181818182
4039,2010,RS,DEPUTADO FEDERAL,PTC,8,0,8,0.0,1.0
4040,2010,RS,DEPUTADO FEDERAL,PSB,15,8,23,0.34782608695652173,0.6521739130434783
4041,2010,RS,DEPUTADO FEDERAL,PTB,16,8,24,0.3333333333333333,0.6666666666666666
4042,2010,RS,DEPUTADO FEDERAL,PMN,10,3,13,0.23076923076923078,0.7692307692307693
4043,2010,RS,DEPUTADO FEDERAL,PC do B,9,4,13,0.3076923076923077,0.6923076923076923
4044,2010,RS,DEPUTADO FEDERAL,PPS,6,1,7,0.14285714285714285,0.8571428571428571
4045,2010,RS,DEPUTADO FEDERAL,PSC,2,1,3,0.3333333333333333,0.6666666666666666
4046,2010,RS,DEPUTADO FEDERAL,PR,2,1,3,0.3333333333333333,0.6666666666666666
4047,2010,RS,DEPUTADO FEDERAL,PT,15,5,20,0.25,0.75
4048,2010,RS,DEPUTADO FEDERAL,PCB,1,0,1,0.0,1.0
4049,2010,RS,DEPUTADO FEDERAL,PSDC,2,1,3,0.3333333333333333,0.6666666666666666
4050,2010,RS,DEPUTADO FEDERAL,PHS,2,0,2,0.0,1.0
4051,2010,RS,DEPUTADO FEDERAL,PSTU,2,1,3,0.3333333333333333,0.6666666666666666
4052,2010,RS,DEPUTADO FEDERAL,PT do B,1,0,1,0.0,1.0
4053,2010,RS,DEPUTADO FEDERAL,PTN,1,0,1,0.0,1.0
4054,2010,RS,DEPUTADO FEDERAL,PRP,2,1,3,0.3333333333333333,0.6666666666666666
4055,2010,RS,DEPUTADO FEDERAL,PSL,1,0,1,0.0,1.0
4056,2010,RS,DEPUTADO FEDERAL,PRB,1,0,1,0.0,1.0
4057,2010,RS,SENADOR,PP,0,1,1,1.0,0.0
4058,2010,RS,SENADOR,PSOL,1,1,2,0.5,0.5
4059,2010,RS,SENADOR,PC do B,0,1,1,1.0,0.0
4060,2010,RS,SENADOR,PMDB,1,0,1,0.0,1.0
4061,2010,RS,SENADOR,PMN,1,0,1,0.0,1.0
4062,2010,RS,SENADOR,PCB,2,0,2,0.0,1.0
4063,2010,RS,SENADOR,PV,1,0,1,0.0,1.0
4064,2010,RS,SENADOR,PT,1,0,1,0.0,1.0
4065,2010,RS,SENADOR,PTC,1,0,1,0.0,1.0
4066,2010,RS,SENADOR,PSTU,0,1,1,1.0,0.0
4067,2014,RS,DEPUTADO ESTADUAL,PT,46,19,65,0.2923076923076923,0.7076923076923077
4068,2014,RS,DEPUTADO ESTADUAL,PT do B,14,9,23,0.391304347826087,0.6086956521739131
4069,2014,RS,DEPUTADO ESTADUAL,PSDC,5,4,9,0.4444444444444444,0.5555555555555556
4070,2014,RS,DEPUTADO ESTADUAL,PSC,23,11,34,0.3235294117647059,0.6764705882352942
4071,2014,RS,DEPUTADO ESTADUAL,PHS,1,2,3,0.6666666666666666,0.3333333333333333
4072,2014,RS,DEPUTADO ESTADUAL,PSD,15,2,17,0.11764705882352941,0.8823529411764706
4073,2014,RS,DEPUTADO ESTADUAL,PRTB,7,3,10,0.3,0.7
4074,2014,RS,DEPUTADO ESTADUAL,PSB,42,19,61,0.3114754098360656,0.6885245901639344
4075,2014,RS,DEPUTADO ESTADUAL,PMDB,41,20,61,0.32786885245901637,0.6721311475409836
4076,2014,RS,DEPUTADO ESTADUAL,DEM,10,5,15,0.3333333333333333,0.6666666666666666
4077,2014,RS,DEPUTADO ESTADUAL,PP,40,18,58,0.3103448275862069,0.6896551724137931
4078,2014,RS,DEPUTADO ESTADUAL,PTB,33,18,51,0.35294117647058826,0.6470588235294118
4079,2014,RS,DEPUTADO ESTADUAL,PEN,18,7,25,0.28,0.72
4080,2014,RS,DEPUTADO ESTADUAL,PSL,13,4,17,0.23529411764705882,0.7647058823529411
4081,2014,RS,DEPUTADO ESTADUAL,PC do B,19,8,27,0.2962962962962963,0.7037037037037037
4082,2014,RS,DEPUTADO ESTADUAL,PTC,6,3,9,0.3333333333333333,0.6666666666666666
4083,2014,RS,DEPUTADO ESTADUAL,PPL,16,7,23,0.30434782608695654,0.6956521739130435
4084,2014,RS,DEPUTADO ESTADUAL,PR,9,4,13,0.3076923076923077,0.6923076923076923
4085,2014,RS,DEPUTADO ESTADUAL,PV,33,14,47,0.2978723404255319,0.7021276595744681
4086,2014,RS,DEPUTADO ESTADUAL,PPS,4,1,5,0.2,0.8
4087,2014,RS,DEPUTADO ESTADUAL,PRB,12,6,18,0.3333333333333333,0.6666666666666666
4088,2014,RS,DEPUTADO ESTADUAL,PSDB,16,8,24,0.3333333333333333,0.6666666666666666
4089,2014,RS,DEPUTADO ESTADUAL,SD,16,5,21,0.23809523809523808,0.7619047619047619
4090,2014,RS,DEPUTADO ESTADUAL,PSOL,19,10,29,0.3448275862068966,0.6551724137931034
4091,2014,RS,DEPUTADO ESTADUAL,PDT,27,14,41,0.34146341463414637,0.6585365853658537
4092,2014,RS,DEPUTADO ESTADUAL,PMN,3,2,5,0.4,0.6
4093,2014,RS,DEPUTADO ESTADUAL,PROS,3,1,4,0.25,0.75
4094,2014,RS,DEPUTADO ESTADUAL,PSTU,2,1,3,0.3333333333333333,0.6666666666666666
4095,2014,RS,DEPUTADO ESTADUAL,PCB,1,0,1,0.0,1.0
4096,2014,RS,DEPUTADO ESTADUAL,PRP,1,1,2,0.5,0.5
4097,2014,RS,DEPUTADO FEDERAL,PSC,9,5,14,0.35714285714285715,0.6428571428571429
4098,2014,RS,DEPUTADO FEDERAL,PDT,17,8,25,0.32,0.68
4099,2014,RS,DEPUTADO FEDERAL,PMDB,21,9,30,0.3,0.7
4100,2014,RS,DEPUTADO FEDERAL,PSOL,24,11,35,0.3142857142857143,0.6857142857142857
4101,2014,RS,DEPUTADO FEDERAL,PT,13,6,19,0.3157894736842105,0.6842105263157895
4102,2014,RS,DEPUTADO FEDERAL,PP,18,8,26,0.3076923076923077,0.6923076923076923
4103,2014,RS,DEPUTADO FEDERAL,PSDB,12,6,18,0.3333333333333333,0.6666666666666666
4104,2014,RS,DEPUTADO FEDERAL,PV,1,2,3,0.6666666666666666,0.3333333333333333
4105,2014,RS,DEPUTADO FEDERAL,PMN,3,2,5,0.4,0.6
4106,2014,RS,DEPUTADO FEDERAL,PSB,24,11,35,0.3142857142857143,0.6857142857142857
4107,2014,RS,DEPUTADO FEDERAL,PPS,6,2,8,0.25,0.75
4108,2014,RS,DEPUTADO FEDERAL,PC do B,6,6,12,0.5,0.5
4109,2014,RS,DEPUTADO FEDERAL,DEM,2,1,3,0.3333333333333333,0.6666666666666666
4110,2014,RS,DEPUTADO FEDERAL,PPL,1,1,2,0.5,0.5
4111,2014,RS,DEPUTADO FEDERAL,PTB,18,3,21,0.14285714285714285,0.8571428571428571
4112,2014,RS,DEPUTADO FEDERAL,PEN,10,6,16,0.375,0.625
4113,2014,RS,DEPUTADO FEDERAL,PRP,4,2,6,0.3333333333333333,0.6666666666666666
4114,2014,RS,DEPUTADO FEDERAL,PSD,6,0,6,0.0,1.0
4115,2014,RS,DEPUTADO FEDERAL,PRTB,10,5,15,0.3333333333333333,0.6666666666666666
4116,2014,RS,DEPUTADO FEDERAL,PR,1,1,2,0.5,0.5
4117,2014,RS,DEPUTADO FEDERAL,PSTU,3,2,5,0.4,0.6
4118,2014,RS,DEPUTADO FEDERAL,PHS,2,5,7,0.7142857142857143,0.2857142857142857
4119,2014,RS,DEPUTADO FEDERAL,PT do B,1,0,1,0.0,1.0
4120,2014,RS,DEPUTADO FEDERAL,PROS,2,1,3,0.3333333333333333,0.6666666666666666
4121,2014,RS,DEPUTADO FEDERAL,PRB,2,1,3,0.3333333333333333,0.6666666666666666
4122,2014,RS,DEPUTADO FEDERAL,PSL,2,0,2,0.0,1.0
4123,2014,RS,DEPUTADO FEDERAL,PCB,1,0,1,0.0,1.0
4124,2014,RS,DEPUTADO FEDERAL,SD,1,0,1,0.0,1.0
4125,2014,RS,DEPUTADO FEDERAL,PTC,2,1,3,0.3333333333333333,0.6666666666666666
4126,2014,RS,SENADOR,PT,1,0,1,0.0,1.0
4127,2014,RS,SENADOR,PRP,1,0,1,0.0,1.0
4128,2014,RS,SENADOR,PSTU,1,0,1,0.0,1.0
4129,2014,RS,SENADOR,PSB,1,0,1,0.0,1.0
4130,2014,RS,SENADOR,PP,0,1,1,1.0,0.0
4131,2014,RS,SENADOR,PMN,1,0,1,0.0,1.0
4132,2014,RS,SENADOR,PMDB,1,0,1,0.0,1.0
4133,2014,RS,SENADOR,PDT,1,0,1,0.0,1.0
4134,2018,RS,DEPUTADO ESTADUAL,PSDB,23,10,33,0.30303030303030304,0.696969696969697
4135,2018,RS,DEPUTADO ESTADUAL,PDT,35,16,51,0.3137254901960784,0.6862745098039216
4136,2018,RS,DEPUTADO ESTADUAL,PROS,39,17,56,0.30357142857142855,0.6964285714285714
4137,2018,RS,DEPUTADO ESTADUAL,SOLIDARIEDADE,43,22,65,0.3384615384615385,0.6615384615384615
4138,2018,RS,DEPUTADO ESTADUAL,PT,30,13,43,0.3023255813953488,0.6976744186046512
4139,2018,RS,DEPUTADO ESTADUAL,REDE,12,5,17,0.29411764705882354,0.7058823529411765
4140,2018,RS,DEPUTADO ESTADUAL,PP,31,16,47,0.3404255319148936,0.6595744680851063
4141,2018,RS,DEPUTADO ESTADUAL,PC do B,15,8,23,0.34782608695652173,0.6521739130434783
4142,2018,RS,DEPUTADO ESTADUAL,PMB,2,1,3,0.3333333333333333,0.6666666666666666
4143,2018,RS,DEPUTADO ESTADUAL,PSL,25,10,35,0.2857142857142857,0.7142857142857143
4144,2018,RS,DEPUTADO ESTADUAL,DEM,15,8,23,0.34782608695652173,0.6521739130434783
4145,2018,RS,DEPUTADO ESTADUAL,PRB,27,13,40,0.325,0.675
4146,2018,RS,DEPUTADO ESTADUAL,PSB,26,11,37,0.2972972972972973,0.7027027027027027
4147,2018,RS,DEPUTADO ESTADUAL,PMN,33,15,48,0.3125,0.6875
4148,2018,RS,DEPUTADO ESTADUAL,PV,41,21,62,0.3387096774193548,0.6612903225806451
4149,2018,RS,DEPUTADO ESTADUAL,PR,17,8,25,0.32,0.68
4150,2018,RS,DEPUTADO ESTADUAL,PRP,2,0,2,0.0,1.0
4151,2018,RS,DEPUTADO ESTADUAL,MDB,34,15,49,0.30612244897959184,0.6938775510204082
4152,2018,RS,DEPUTADO ESTADUAL,PTC,4,6,10,0.6,0.4
4153,2018,RS,DEPUTADO ESTADUAL,PTB,28,13,41,0.3170731707317073,0.6829268292682927
4154,2018,RS,DEPUTADO ESTADUAL,NOVO,16,7,23,0.30434782608695654,0.6956521739130435
4155,2018,RS,DEPUTADO ESTADUAL,PSC,17,6,23,0.2608695652173913,0.7391304347826086
4156,2018,RS,DEPUTADO ESTADUAL,PODE,10,5,15,0.3333333333333333,0.6666666666666666
4157,2018,RS,DEPUTADO ESTADUAL,PPS,2,1,3,0.3333333333333333,0.6666666666666666
4158,2018,RS,DEPUTADO ESTADUAL,DC,8,3,11,0.2727272727272727,0.7272727272727273
4159,2018,RS,DEPUTADO ESTADUAL,PSD,14,6,20,0.3,0.7
4160,2018,RS,DEPUTADO ESTADUAL,PPL,4,2,6,0.3333333333333333,0.6666666666666666
4161,2018,RS,DEPUTADO ESTADUAL,PCO,0,1,1,1.0,0.0
4162,2018,RS,DEPUTADO ESTADUAL,PSOL,18,8,26,0.3076923076923077,0.6923076923076923
4163,2018,RS,DEPUTADO ESTADUAL,PATRI,3,1,4,0.25,0.75
4164,2018,RS,DEPUTADO ESTADUAL,PCB,0,1,1,1.0,0.0
4165,2018,RS,DEPUTADO ESTADUAL,PSTU,1,2,3,0.6666666666666666,0.3333333333333333
4166,2018,RS,DEPUTADO ESTADUAL,PHS,2,1,3,0.3333333333333333,0.6666666666666666
4167,2018,RS,DEPUTADO FEDERAL,PRP,5,4,9,0.4444444444444444,0.5555555555555556
4168,2018,RS,DEPUTADO FEDERAL,REDE,4,2,6,0.3333333333333333,0.6666666666666666
4169,2018,RS,DEPUTADO FEDERAL,PC do B,18,8,26,0.3076923076923077,0.6923076923076923
4170,2018,RS,DEPUTADO FEDERAL,PP,14,5,19,0.2631578947368421,0.7368421052631579
4171,2018,RS,DEPUTADO FEDERAL,PSD,12,5,17,0.29411764705882354,0.7058823529411765
4172,2018,RS,DEPUTADO FEDERAL,PSOL,26,14,40,0.35,0.65
4173,2018,RS,DEPUTADO FEDERAL,PTC,4,4,8,0.5,0.5
4174,2018,RS,DEPUTADO FEDERAL,PT,14,6,20,0.3,0.7
4175,2018,RS,DEPUTADO FEDERAL,PSL,14,8,22,0.36363636363636365,0.6363636363636364
4176,2018,RS,DEPUTADO FEDERAL,PSB,20,10,30,0.3333333333333333,0.6666666666666666
4177,2018,RS,DEPUTADO FEDERAL,PSTU,3,2,5,0.4,0.6
4178,2018,RS,DEPUTADO FEDERAL,DEM,8,1,9,0.1111111111111111,0.8888888888888888
4179,2018,RS,DEPUTADO FEDERAL,PTB,6,3,9,0.3333333333333333,0.6666666666666666
4180,2018,RS,DEPUTADO FEDERAL,PSDB,4,3,7,0.42857142857142855,0.5714285714285714
4181,2018,RS,DEPUTADO FEDERAL,PPL,14,8,22,0.36363636363636365,0.6363636363636364
4182,2018,RS,DEPUTADO FEDERAL,MDB,18,8,26,0.3076923076923077,0.6923076923076923
4183,2018,RS,DEPUTADO FEDERAL,PROS,7,5,12,0.4166666666666667,0.5833333333333334
4184,2018,RS,DEPUTADO FEDERAL,PRB,5,2,7,0.2857142857142857,0.7142857142857143
4185,2018,RS,DEPUTADO FEDERAL,PPS,20,10,30,0.3333333333333333,0.6666666666666666
4186,2018,RS,DEPUTADO FEDERAL,AVANTE,3,2,5,0.4,0.6
4187,2018,RS,DEPUTADO FEDERAL,PCO,1,0,1,0.0,1.0
4188,2018,RS,DEPUTADO FEDERAL,PDT,17,6,23,0.2608695652173913,0.7391304347826086
4189,2018,RS,DEPUTADO FEDERAL,NOVO,12,6,18,0.3333333333333333,0.6666666666666666
4190,2018,RS,DEPUTADO FEDERAL,SOLIDARIEDADE,1,1,2,0.5,0.5
4191,2018,RS,DEPUTADO FEDERAL,PR,5,2,7,0.2857142857142857,0.7142857142857143
4192,2018,RS,DEPUTADO FEDERAL,PSC,8,1,9,0.1111111111111111,0.8888888888888888
4193,2018,RS,DEPUTADO FEDERAL,DC,2,1,3,0.3333333333333333,0.6666666666666666
4194,2018,RS,DEPUTADO FEDERAL,PATRI,4,1,5,0.2,0.8
4195,2018,RS,DEPUTADO FEDERAL,PMB,6,6,12,0.5,0.5
4196,2018,RS,DEPUTADO FEDERAL,PHS,4,1,5,0.2,0.8
4197,2018,RS,DEPUTADO FEDERAL,PMN,2,1,3,0.3333333333333333,0.6666666666666666
4198,2018,RS,DEPUTADO FEDERAL,PODE,1,1,2,0.5,0.5
4199,2018,RS,DEPUTADO FEDERAL,PV,1,0,1,0.0,1.0
4200,2018,RS,DEPUTADO FEDERAL,PCB,1,0,1,0.0,1.0
4201,2018,RS,SENADOR,MDB,1,0,1,0.0,1.0
4202,2018,RS,SENADOR,PSTU,1,1,2,0.5,0.5
4203,2018,RS,SENADOR,PP,1,0,1,0.0,1.0
4204,2018,RS,SENADOR,DC,1,0,1,0.0,1.0
4205,2018,RS,SENADOR,PCO,1,0,1,0.0,1.0
4206,2018,RS,SENADOR,PODE,0,1,1,1.0,0.0
4207,2018,RS,SENADOR,PCB,1,0,1,0.0,1.0
4208,2018,RS,SENADOR,PSB,1,0,1,0.0,1.0
4209,2018,RS,SENADOR,SOLIDARIEDADE,0,1,1,1.0,0.0
4210,2018,RS,SENADOR,PT,1,0,1,0.0,1.0
4211,2018,RS,SENADOR,PSOL,1,0,1,0.0,1.0
4212,2018,RS,SENADOR,PPS,1,0,1,0.0,1.0
4213,2018,RS,SENADOR,PSL,0,1,1,1.0,0.0
4214,2018,RS,SENADOR,PC do B,0,1,1,1.0,0.0
4215,2010,RO,DEPUTADO ESTADUAL,PSDC,23,3,26,0.11538461538461539,0.8846153846153846
4216,2010,RO,DEPUTADO ESTADUAL,PSDB,19,3,22,0.13636363636363635,0.8636363636363636
4217,2010,RO,DEPUTADO ESTADUAL,PPS,9,3,12,0.25,0.75
4218,2010,RO,DEPUTADO ESTADUAL,DEM,13,1,14,0.07142857142857142,0.9285714285714286
4219,2010,RO,DEPUTADO ESTADUAL,PRP,19,3,22,0.13636363636363635,0.8636363636363636
4220,2010,RO,DEPUTADO ESTADUAL,PSC,15,5,20,0.25,0.75
4221,2010,RO,DEPUTADO ESTADUAL,PMDB,28,7,35,0.2,0.8
4222,2010,RO,DEPUTADO ESTADUAL,PV,20,6,26,0.23076923076923078,0.7692307692307693
4223,2010,RO,DEPUTADO ESTADUAL,PSOL,6,1,7,0.14285714285714285,0.8571428571428571
4224,2010,RO,DEPUTADO ESTADUAL,PP,13,2,15,0.13333333333333333,0.8666666666666667
4225,2010,RO,DEPUTADO ESTADUAL,PRB,14,5,19,0.2631578947368421,0.7368421052631579
4226,2010,RO,DEPUTADO ESTADUAL,PR,13,3,16,0.1875,0.8125
4227,2010,RO,DEPUTADO ESTADUAL,PT,23,9,32,0.28125,0.71875
4228,2010,RO,DEPUTADO ESTADUAL,PC do B,22,3,25,0.12,0.88
4229,2010,RO,DEPUTADO ESTADUAL,PHS,13,1,14,0.07142857142857142,0.9285714285714286
4230,2010,RO,DEPUTADO ESTADUAL,PMN,8,2,10,0.2,0.8
4231,2010,RO,DEPUTADO ESTADUAL,PT do B,7,1,8,0.125,0.875
4232,2010,RO,DEPUTADO ESTADUAL,PSB,12,0,12,0.0,1.0
4233,2010,RO,DEPUTADO ESTADUAL,PRTB,4,0,4,0.0,1.0
4234,2010,RO,DEPUTADO ESTADUAL,PTN,11,1,12,0.08333333333333333,0.9166666666666666
4235,2010,RO,DEPUTADO ESTADUAL,PDT,12,3,15,0.2,0.8
4236,2010,RO,DEPUTADO ESTADUAL,PTB,7,3,10,0.3,0.7
4237,2010,RO,DEPUTADO ESTADUAL,PSL,6,1,7,0.14285714285714285,0.8571428571428571
4238,2010,RO,DEPUTADO FEDERAL,PC do B,3,1,4,0.25,0.75
4239,2010,RO,DEPUTADO FEDERAL,PSC,4,1,5,0.2,0.8
4240,2010,RO,DEPUTADO FEDERAL,PR,2,2,4,0.5,0.5
4241,2010,RO,DEPUTADO FEDERAL,PMDB,6,4,10,0.4,0.6
4242,2010,RO,DEPUTADO FEDERAL,PT,10,2,12,0.16666666666666666,0.8333333333333334
4243,2010,RO,DEPUTADO FEDERAL,PP,7,1,8,0.125,0.875
4244,2010,RO,DEPUTADO FEDERAL,PTB,2,2,4,0.5,0.5
4245,2010,RO,DEPUTADO FEDERAL,PDT,6,1,7,0.14285714285714285,0.8571428571428571
4246,2010,RO,DEPUTADO FEDERAL,PSDC,2,0,2,0.0,1.0
4247,2010,RO,DEPUTADO FEDERAL,PRB,1,0,1,0.0,1.0
4248,2010,RO,DEPUTADO FEDERAL,PPS,2,0,2,0.0,1.0
4249,2010,RO,DEPUTADO FEDERAL,PSOL,3,1,4,0.25,0.75
4250,2010,RO,DEPUTADO FEDERAL,PSDB,3,2,5,0.4,0.6
4251,2010,RO,DEPUTADO FEDERAL,PRTB,1,1,2,0.5,0.5
4252,2010,RO,DEPUTADO FEDERAL,PTC,1,0,1,0.0,1.0
4253,2010,RO,DEPUTADO FEDERAL,PHS,2,1,3,0.3333333333333333,0.6666666666666666
