,UF,CARGO,SG_PARTIDO,COR,propor14,propor18,Variaçao 14-18
5596,MG,DEPUTADO ESTADUAL,DEM,BRANCA,0.7142857142857143,0.5714285714285714,-0.20000000000000007
5597,MG,DEPUTADO ESTADUAL,DEM,PRETA,0.0,0.10714285714285714,inf
5598,MG,DEPUTADO ESTADUAL,DEM,AMARELA,0.0,0.0,
5599,MG,DEPUTADO ESTADUAL,DEM,INDÍGENA,0.0,0.0,
5600,MG,DEPUTADO ESTADUAL,PTN,PARDA,0.6792452830188679,0.0,-1.0
5601,MG,DEPUTADO ESTADUAL,PTN,BRANCA,0.24528301886792453,0.0,-1.0
5602,MG,DEPUTADO ESTADUAL,PTN,PRETA,0.07547169811320754,0.0,-1.0
5603,MG,DEPUTADO ESTADUAL,PTN,AMARELA,0.0,0.0,
5604,MG,DEPUTADO ESTADUAL,PTN,INDÍGENA,0.0,0.0,
5605,MG,DEPUTADO ESTADUAL,PCO,PARDA,0.0,0.0,
5606,MG,DEPUTADO ESTADUAL,PCO,BRANCA,0.5,0.0,-1.0
5607,MG,DEPUTADO ESTADUAL,PCO,PRETA,0.5,1.0,1.0
5608,MG,DEPUTADO ESTADUAL,PCO,AMARELA,0.0,0.0,
5609,MG,DEPUTADO ESTADUAL,PCO,INDÍGENA,0.0,0.0,
5610,MG,DEPUTADO ESTADUAL,PCB,PARDA,0.3333333333333333,0.0,-1.0
5611,MG,DEPUTADO ESTADUAL,PCB,BRANCA,0.3333333333333333,0.0,-1.0
5612,MG,DEPUTADO ESTADUAL,PCB,PRETA,0.3333333333333333,1.0,2.0000000000000004
5613,MG,DEPUTADO ESTADUAL,PCB,AMARELA,0.0,0.0,
5614,MG,DEPUTADO ESTADUAL,PCB,INDÍGENA,0.0,0.0,
5615,MG,DEPUTADO ESTADUAL,PSD,PARDA,0.08333333333333333,0.36363636363636365,3.363636363636364
5616,MG,DEPUTADO ESTADUAL,PSD,BRANCA,0.8333333333333334,0.5454545454545454,-0.3454545454545455
5617,MG,DEPUTADO ESTADUAL,PSD,PRETA,0.08333333333333333,0.09090909090909091,0.090909090909091
5618,MG,DEPUTADO ESTADUAL,PSD,AMARELA,0.0,0.0,
5619,MG,DEPUTADO ESTADUAL,PSD,INDÍGENA,0.0,0.0,
5620,MG,DEPUTADO ESTADUAL,PROS,PARDA,0.5,0.453125,-0.09375
5621,MG,DEPUTADO ESTADUAL,PROS,BRANCA,0.5,0.421875,-0.15625
5622,MG,DEPUTADO ESTADUAL,PROS,PRETA,0.0,0.125,inf
5623,MG,DEPUTADO ESTADUAL,PROS,AMARELA,0.0,0.0,
5624,MG,DEPUTADO ESTADUAL,PROS,INDÍGENA,0.0,0.0,
5625,MG,DEPUTADO ESTADUAL,PEN,PARDA,0.39655172413793105,0.0,-1.0
5626,MG,DEPUTADO ESTADUAL,PEN,BRANCA,0.5,0.0,-1.0
5627,MG,DEPUTADO ESTADUAL,PEN,PRETA,0.10344827586206896,0.0,-1.0
5628,MG,DEPUTADO ESTADUAL,PEN,AMARELA,0.0,0.0,
5629,MG,DEPUTADO ESTADUAL,PEN,INDÍGENA,0.0,0.0,
5630,MG,DEPUTADO ESTADUAL,PPL,PARDA,0.391304347826087,0.17647058823529413,-0.5490196078431372
5631,MG,DEPUTADO ESTADUAL,PPL,BRANCA,0.5652173913043478,0.6176470588235294,0.09276018099547524
5632,MG,DEPUTADO ESTADUAL,PPL,PRETA,0.043478260869565216,0.20588235294117646,3.735294117647059
5633,MG,DEPUTADO ESTADUAL,PPL,AMARELA,0.0,0.0,
5634,MG,DEPUTADO ESTADUAL,PPL,INDÍGENA,0.0,0.0,
5635,MG,DEPUTADO ESTADUAL,SD,PARDA,0.5,0.0,-1.0
5636,MG,DEPUTADO ESTADUAL,SD,BRANCA,0.4,0.0,-1.0
5637,MG,DEPUTADO ESTADUAL,SD,PRETA,0.0,0.0,
5638,MG,DEPUTADO ESTADUAL,SD,AMARELA,0.1,0.0,-1.0
5639,MG,DEPUTADO ESTADUAL,SD,INDÍGENA,0.0,0.0,
5640,MG,DEPUTADO ESTADUAL,REDE,PARDA,0.0,0.42424242424242425,inf
5641,MG,DEPUTADO ESTADUAL,REDE,BRANCA,0.0,0.42424242424242425,inf
5642,MG,DEPUTADO ESTADUAL,REDE,PRETA,0.0,0.15151515151515152,inf
5643,MG,DEPUTADO ESTADUAL,REDE,AMARELA,0.0,0.0,
5644,MG,DEPUTADO ESTADUAL,REDE,INDÍGENA,0.0,0.0,
5645,MG,DEPUTADO ESTADUAL,DC,PARDA,0.0,0.42857142857142855,inf
5646,MG,DEPUTADO ESTADUAL,DC,BRANCA,0.0,0.42857142857142855,inf
5647,MG,DEPUTADO ESTADUAL,DC,PRETA,0.0,0.14285714285714285,inf
5648,MG,DEPUTADO ESTADUAL,DC,AMARELA,0.0,0.0,
5649,MG,DEPUTADO ESTADUAL,DC,INDÍGENA,0.0,0.0,
5650,MG,DEPUTADO ESTADUAL,AVANTE,PARDA,0.0,0.4791666666666667,inf
5651,MG,DEPUTADO ESTADUAL,AVANTE,BRANCA,0.0,0.4375,inf
5652,MG,DEPUTADO ESTADUAL,AVANTE,PRETA,0.0,0.08333333333333333,inf
5653,MG,DEPUTADO ESTADUAL,AVANTE,AMARELA,0.0,0.0,
5654,MG,DEPUTADO ESTADUAL,AVANTE,INDÍGENA,0.0,0.0,
5655,MG,DEPUTADO ESTADUAL,PATRI,PARDA,0.0,0.3617021276595745,inf
5656,MG,DEPUTADO ESTADUAL,PATRI,BRANCA,0.0,0.44680851063829785,inf
5657,MG,DEPUTADO ESTADUAL,PATRI,PRETA,0.0,0.19148936170212766,inf
5658,MG,DEPUTADO ESTADUAL,PATRI,AMARELA,0.0,0.0,
5659,MG,DEPUTADO ESTADUAL,PATRI,INDÍGENA,0.0,0.0,
5660,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,PARDA,0.0,0.43548387096774194,inf
5661,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,BRANCA,0.0,0.4032258064516129,inf
5662,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,PRETA,0.0,0.16129032258064516,inf
5663,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,AMARELA,0.0,0.0,
5664,MG,DEPUTADO ESTADUAL,SOLIDARIEDADE,INDÍGENA,0.0,0.0,
5665,MG,DEPUTADO ESTADUAL,MDB,PARDA,0.0,0.21212121212121213,inf
5666,MG,DEPUTADO ESTADUAL,MDB,BRANCA,0.0,0.696969696969697,inf
5667,MG,DEPUTADO ESTADUAL,MDB,PRETA,0.0,0.030303030303030304,inf
5668,MG,DEPUTADO ESTADUAL,MDB,AMARELA,0.0,0.030303030303030304,inf
5669,MG,DEPUTADO ESTADUAL,MDB,INDÍGENA,0.0,0.030303030303030304,inf
5670,MG,DEPUTADO ESTADUAL,NOVO,PARDA,0.0,0.08333333333333333,inf
5671,MG,DEPUTADO ESTADUAL,NOVO,BRANCA,0.0,0.9166666666666666,inf
5672,MG,DEPUTADO ESTADUAL,NOVO,PRETA,0.0,0.0,
5673,MG,DEPUTADO ESTADUAL,NOVO,AMARELA,0.0,0.0,
5674,MG,DEPUTADO ESTADUAL,NOVO,INDÍGENA,0.0,0.0,
5675,MG,DEPUTADO ESTADUAL,PODE,PARDA,0.0,0.55,inf
5676,MG,DEPUTADO ESTADUAL,PODE,BRANCA,0.0,0.4,inf
5677,MG,DEPUTADO ESTADUAL,PODE,PRETA,0.0,0.05,inf
5678,MG,DEPUTADO ESTADUAL,PODE,AMARELA,0.0,0.0,
5679,MG,DEPUTADO ESTADUAL,PODE,INDÍGENA,0.0,0.0,
5680,MG,DEPUTADO ESTADUAL,PMB,PARDA,0.0,0.25,inf
5681,MG,DEPUTADO ESTADUAL,PMB,BRANCA,0.0,0.75,inf
5682,MG,DEPUTADO ESTADUAL,PMB,PRETA,0.0,0.0,
5683,MG,DEPUTADO ESTADUAL,PMB,AMARELA,0.0,0.0,
5684,MG,DEPUTADO ESTADUAL,PMB,INDÍGENA,0.0,0.0,
5685,MG,DEPUTADO FEDERAL,PMDB,PARDA,0.07142857142857142,0.0,-1.0
5686,MG,DEPUTADO FEDERAL,PMDB,BRANCA,0.8571428571428571,0.0,-1.0
5687,MG,DEPUTADO FEDERAL,PMDB,PRETA,0.03571428571428571,0.0,-1.0
5688,MG,DEPUTADO FEDERAL,PMDB,AMARELA,0.03571428571428571,0.0,-1.0
5689,MG,DEPUTADO FEDERAL,PMDB,INDÍGENA,0.0,0.0,
5690,MG,DEPUTADO FEDERAL,PHS,PARDA,0.0,0.40540540540540543,inf
5691,MG,DEPUTADO FEDERAL,PHS,BRANCA,1.0,0.5135135135135135,-0.4864864864864865
5692,MG,DEPUTADO FEDERAL,PHS,PRETA,0.0,0.06756756756756757,inf
5693,MG,DEPUTADO FEDERAL,PHS,AMARELA,0.0,0.0,
5694,MG,DEPUTADO FEDERAL,PHS,INDÍGENA,0.0,0.013513513513513514,inf
5695,MG,DEPUTADO FEDERAL,PT do B,PARDA,0.3380281690140845,0.0,-1.0
5696,MG,DEPUTADO FEDERAL,PT do B,BRANCA,0.5211267605633803,0.0,-1.0
5697,MG,DEPUTADO FEDERAL,PT do B,PRETA,0.14084507042253522,0.0,-1.0
5698,MG,DEPUTADO FEDERAL,PT do B,AMARELA,0.0,0.0,
5699,MG,DEPUTADO FEDERAL,PT do B,INDÍGENA,0.0,0.0,
5700,MG,DEPUTADO FEDERAL,PSB,PARDA,0.17857142857142858,0.2727272727272727,0.5272727272727271
5701,MG,DEPUTADO FEDERAL,PSB,BRANCA,0.7142857142857143,0.5,-0.3
5702,MG,DEPUTADO FEDERAL,PSB,PRETA,0.10714285714285714,0.20454545454545456,0.9090909090909093
5703,MG,DEPUTADO FEDERAL,PSB,AMARELA,0.0,0.022727272727272728,inf
5704,MG,DEPUTADO FEDERAL,PSB,INDÍGENA,0.0,0.0,
5705,MG,DEPUTADO FEDERAL,PT,PARDA,0.18421052631578946,0.14814814814814814,-0.19576719576719576
5706,MG,DEPUTADO FEDERAL,PT,BRANCA,0.631578947368421,0.5925925925925926,-0.06172839506172839
5707,MG,DEPUTADO FEDERAL,PT,PRETA,0.18421052631578946,0.25925925925925924,0.4074074074074074
5708,MG,DEPUTADO FEDERAL,PT,AMARELA,0.0,0.0,
5709,MG,DEPUTADO FEDERAL,PT,INDÍGENA,0.0,0.0,
5710,MG,DEPUTADO FEDERAL,PDT,PARDA,0.2978723404255319,0.5,0.6785714285714286
5711,MG,DEPUTADO FEDERAL,PDT,BRANCA,0.5319148936170213,0.38461538461538464,-0.2769230769230769
5712,MG,DEPUTADO FEDERAL,PDT,PRETA,0.1702127659574468,0.11538461538461539,-0.3221153846153846
5713,MG,DEPUTADO FEDERAL,PDT,AMARELA,0.0,0.0,
5714,MG,DEPUTADO FEDERAL,PDT,INDÍGENA,0.0,0.0,
5715,MG,DEPUTADO FEDERAL,PSL,PARDA,0.8666666666666667,0.2375,-0.7259615384615384
5716,MG,DEPUTADO FEDERAL,PSL,BRANCA,0.1,0.675,5.75
5717,MG,DEPUTADO FEDERAL,PSL,PRETA,0.03333333333333333,0.075,1.25
5718,MG,DEPUTADO FEDERAL,PSL,AMARELA,0.0,0.0125,inf
5719,MG,DEPUTADO FEDERAL,PSL,INDÍGENA,0.0,0.0,
5720,MG,DEPUTADO FEDERAL,PTN,PARDA,0.6551724137931034,0.0,-1.0
5721,MG,DEPUTADO FEDERAL,PTN,BRANCA,0.1724137931034483,0.0,-1.0
5722,MG,DEPUTADO FEDERAL,PTN,PRETA,0.13793103448275862,0.0,-1.0
5723,MG,DEPUTADO FEDERAL,PTN,AMARELA,0.034482758620689655,0.0,-1.0
5724,MG,DEPUTADO FEDERAL,PTN,INDÍGENA,0.0,0.0,
5725,MG,DEPUTADO FEDERAL,PTC,PARDA,0.4,0.625,0.5624999999999999
5726,MG,DEPUTADO FEDERAL,PTC,BRANCA,0.45,0.3125,-0.3055555555555556
5727,MG,DEPUTADO FEDERAL,PTC,PRETA,0.15,0.0625,-0.5833333333333334
5728,MG,DEPUTADO FEDERAL,PTC,AMARELA,0.0,0.0,
5729,MG,DEPUTADO FEDERAL,PTC,INDÍGENA,0.0,0.0,
5730,MG,DEPUTADO FEDERAL,PMN,PARDA,0.14285714285714285,0.3,1.1
5731,MG,DEPUTADO FEDERAL,PMN,BRANCA,0.6190476190476191,0.5,-0.19230769230769235
5732,MG,DEPUTADO FEDERAL,PMN,PRETA,0.09523809523809523,0.2,1.1000000000000003
5733,MG,DEPUTADO FEDERAL,PMN,AMARELA,0.14285714285714285,0.0,-1.0
5734,MG,DEPUTADO FEDERAL,PMN,INDÍGENA,0.0,0.0,
5735,MG,DEPUTADO FEDERAL,PR,PARDA,0.125,0.0,-1.0
5736,MG,DEPUTADO FEDERAL,PR,BRANCA,0.5,0.8333333333333334,0.6666666666666667
5737,MG,DEPUTADO FEDERAL,PR,PRETA,0.375,0.16666666666666666,-0.5555555555555556
5738,MG,DEPUTADO FEDERAL,PR,AMARELA,0.0,0.0,
5739,MG,DEPUTADO FEDERAL,PR,INDÍGENA,0.0,0.0,
5740,MG,DEPUTADO FEDERAL,PV,PARDA,0.39285714285714285,0.1875,-0.5227272727272727
5741,MG,DEPUTADO FEDERAL,PV,BRANCA,0.5357142857142857,0.6875,0.2833333333333334
5742,MG,DEPUTADO FEDERAL,PV,PRETA,0.07142857142857142,0.125,0.7500000000000001
5743,MG,DEPUTADO FEDERAL,PV,AMARELA,0.0,0.0,
5744,MG,DEPUTADO FEDERAL,PV,INDÍGENA,0.0,0.0,
5745,MG,DEPUTADO FEDERAL,PSC,PARDA,0.045454545454545456,0.3888888888888889,7.555555555555555
5746,MG,DEPUTADO FEDERAL,PSC,BRANCA,0.8181818181818182,0.4166666666666667,-0.49074074074074076
5747,MG,DEPUTADO FEDERAL,PSC,PRETA,0.13636363636363635,0.19444444444444445,0.42592592592592604
5748,MG,DEPUTADO FEDERAL,PSC,AMARELA,0.0,0.0,
5749,MG,DEPUTADO FEDERAL,PSC,INDÍGENA,0.0,0.0,
5750,MG,DEPUTADO FEDERAL,PSDC,PARDA,0.8571428571428571,0.0,-1.0
5751,MG,DEPUTADO FEDERAL,PSDC,BRANCA,0.14285714285714285,0.0,-1.0
5752,MG,DEPUTADO FEDERAL,PSDC,PRETA,0.0,0.0,
5753,MG,DEPUTADO FEDERAL,PSDC,AMARELA,0.0,0.0,
5754,MG,DEPUTADO FEDERAL,PSDC,INDÍGENA,0.0,0.0,
5755,MG,DEPUTADO FEDERAL,PCB,PARDA,0.3,0.08333333333333333,-0.7222222222222223
5756,MG,DEPUTADO FEDERAL,PCB,BRANCA,0.6,0.6666666666666666,0.11111111111111109
5757,MG,DEPUTADO FEDERAL,PCB,PRETA,0.1,0.25,1.4999999999999998
5758,MG,DEPUTADO FEDERAL,PCB,AMARELA,0.0,0.0,
5759,MG,DEPUTADO FEDERAL,PCB,INDÍGENA,0.0,0.0,
5760,MG,DEPUTADO FEDERAL,PRB,PARDA,0.46153846153846156,0.0,-1.0
5761,MG,DEPUTADO FEDERAL,PRB,BRANCA,0.5384615384615384,0.875,0.6250000000000001
5762,MG,DEPUTADO FEDERAL,PRB,PRETA,0.0,0.125,inf
5763,MG,DEPUTADO FEDERAL,PRB,AMARELA,0.0,0.0,
5764,MG,DEPUTADO FEDERAL,PRB,INDÍGENA,0.0,0.0,
5765,MG,DEPUTADO FEDERAL,PPS,PARDA,0.13043478260869565,0.2857142857142857,1.1904761904761905
5766,MG,DEPUTADO FEDERAL,PPS,BRANCA,0.6086956521739131,0.7142857142857143,0.17346938775510198
5767,MG,DEPUTADO FEDERAL,PPS,PRETA,0.21739130434782608,0.0,-1.0
5768,MG,DEPUTADO FEDERAL,PPS,AMARELA,0.043478260869565216,0.0,-1.0
5769,MG,DEPUTADO FEDERAL,PPS,INDÍGENA,0.0,0.0,
5770,MG,DEPUTADO FEDERAL,PTB,PARDA,0.4583333333333333,0.4090909090909091,-0.10743801652892553
5771,MG,DEPUTADO FEDERAL,PTB,BRANCA,0.4583333333333333,0.45454545454545453,-0.008264462809917349
5772,MG,DEPUTADO FEDERAL,PTB,PRETA,0.08333333333333333,0.13636363636363635,0.6363636363636364
5773,MG,DEPUTADO FEDERAL,PTB,AMARELA,0.0,0.0,
5774,MG,DEPUTADO FEDERAL,PTB,INDÍGENA,0.0,0.0,
5775,MG,DEPUTADO FEDERAL,PC do B,PARDA,0.25,0.0,-1.0
5776,MG,DEPUTADO FEDERAL,PC do B,BRANCA,0.75,0.8888888888888888,0.18518518518518512
5777,MG,DEPUTADO FEDERAL,PC do B,PRETA,0.0,0.0,
5778,MG,DEPUTADO FEDERAL,PC do B,AMARELA,0.0,0.1111111111111111,inf
5779,MG,DEPUTADO FEDERAL,PC do B,INDÍGENA,0.0,0.0,
5780,MG,DEPUTADO FEDERAL,PRTB,PARDA,0.4444444444444444,0.38181818181818183,-0.14090909090909082
5781,MG,DEPUTADO FEDERAL,PRTB,BRANCA,0.4444444444444444,0.2,-0.5499999999999999
5782,MG,DEPUTADO FEDERAL,PRTB,PRETA,0.1111111111111111,0.12727272727272726,0.1454545454545454
5783,MG,DEPUTADO FEDERAL,PRTB,AMARELA,0.0,0.2909090909090909,inf
5784,MG,DEPUTADO FEDERAL,PRTB,INDÍGENA,0.0,0.0,
5785,MG,DEPUTADO FEDERAL,PSOL,PARDA,0.3333333333333333,0.34285714285714286,0.028571428571428636
5786,MG,DEPUTADO FEDERAL,PSOL,BRANCA,0.4666666666666667,0.42857142857142855,-0.08163265306122455
5787,MG,DEPUTADO FEDERAL,PSOL,PRETA,0.2,0.22857142857142856,0.14285714285714277
5788,MG,DEPUTADO FEDERAL,PSOL,AMARELA,0.0,0.0,
5789,MG,DEPUTADO FEDERAL,PSOL,INDÍGENA,0.0,0.0,
5790,MG,DEPUTADO FEDERAL,PP,PARDA,0.2222222222222222,0.1111111111111111,-0.5
5791,MG,DEPUTADO FEDERAL,PP,BRANCA,0.6666666666666666,0.7777777777777778,0.16666666666666674
5792,MG,DEPUTADO FEDERAL,PP,PRETA,0.1111111111111111,0.1111111111111111,0.0
5793,MG,DEPUTADO FEDERAL,PP,AMARELA,0.0,0.0,
5794,MG,DEPUTADO FEDERAL,PP,INDÍGENA,0.0,0.0,
5795,MG,DEPUTADO FEDERAL,PRP,PARDA,0.3,0.6,1.0
5796,MG,DEPUTADO FEDERAL,PRP,BRANCA,0.6,0.2,-0.6666666666666666
5797,MG,DEPUTADO FEDERAL,PRP,PRETA,0.1,0.2,1.0
5798,MG,DEPUTADO FEDERAL,PRP,AMARELA,0.0,0.0,
5799,MG,DEPUTADO FEDERAL,PRP,INDÍGENA,0.0,0.0,
5800,MG,DEPUTADO FEDERAL,PSDB,PARDA,0.25806451612903225,0.15,-0.41875
5801,MG,DEPUTADO FEDERAL,PSDB,BRANCA,0.6451612903225806,0.75,0.16250000000000003
5802,MG,DEPUTADO FEDERAL,PSDB,PRETA,0.0967741935483871,0.1,0.033333333333333416
5803,MG,DEPUTADO FEDERAL,PSDB,AMARELA,0.0,0.0,
5804,MG,DEPUTADO FEDERAL,PSDB,INDÍGENA,0.0,0.0,
5805,MG,DEPUTADO FEDERAL,DEM,PARDA,0.17647058823529413,0.29411764705882354,0.6666666666666666
5806,MG,DEPUTADO FEDERAL,DEM,BRANCA,0.8235294117647058,0.6470588235294118,-0.21428571428571422
5807,MG,DEPUTADO FEDERAL,DEM,PRETA,0.0,0.058823529411764705,inf
5808,MG,DEPUTADO FEDERAL,DEM,AMARELA,0.0,0.0,
5809,MG,DEPUTADO FEDERAL,DEM,INDÍGENA,0.0,0.0,
5810,MG,DEPUTADO FEDERAL,PSTU,PARDA,0.09523809523809523,0.2,1.1000000000000003
5811,MG,DEPUTADO FEDERAL,PSTU,BRANCA,0.7142857142857143,0.6,-0.16000000000000006
5812,MG,DEPUTADO FEDERAL,PSTU,PRETA,0.19047619047619047,0.2,0.050000000000000114
5813,MG,DEPUTADO FEDERAL,PSTU,AMARELA,0.0,0.0,
5814,MG,DEPUTADO FEDERAL,PSTU,INDÍGENA,0.0,0.0,
5815,MG,DEPUTADO FEDERAL,PCO,PARDA,0.0,0.0,
5816,MG,DEPUTADO FEDERAL,PCO,BRANCA,0.0,1.0,inf
5817,MG,DEPUTADO FEDERAL,PCO,PRETA,1.0,0.0,-1.0
5818,MG,DEPUTADO FEDERAL,PCO,AMARELA,0.0,0.0,
5819,MG,DEPUTADO FEDERAL,PCO,INDÍGENA,0.0,0.0,
5820,MG,DEPUTADO FEDERAL,PSD,PARDA,0.07142857142857142,0.18181818181818182,1.5454545454545456
5821,MG,DEPUTADO FEDERAL,PSD,BRANCA,0.8571428571428571,0.8181818181818182,-0.045454545454545345
5822,MG,DEPUTADO FEDERAL,PSD,PRETA,0.07142857142857142,0.0,-1.0
5823,MG,DEPUTADO FEDERAL,PSD,AMARELA,0.0,0.0,
5824,MG,DEPUTADO FEDERAL,PSD,INDÍGENA,0.0,0.0,
5825,MG,DEPUTADO FEDERAL,PPL,PARDA,0.5,0.2777777777777778,-0.4444444444444444
5826,MG,DEPUTADO FEDERAL,PPL,BRANCA,0.4166666666666667,0.6388888888888888,0.5333333333333331
5827,MG,DEPUTADO FEDERAL,PPL,PRETA,0.08333333333333333,0.08333333333333333,0.0
5828,MG,DEPUTADO FEDERAL,PPL,AMARELA,0.0,0.0,
5829,MG,DEPUTADO FEDERAL,PPL,INDÍGENA,0.0,0.0,
5830,MG,DEPUTADO FEDERAL,PROS,PARDA,0.2857142857142857,0.6,1.1
5831,MG,DEPUTADO FEDERAL,PROS,BRANCA,0.5714285714285714,0.34285714285714286,-0.39999999999999997
5832,MG,DEPUTADO FEDERAL,PROS,PRETA,0.14285714285714285,0.05714285714285714,-0.6000000000000001
5833,MG,DEPUTADO FEDERAL,PROS,AMARELA,0.0,0.0,
5834,MG,DEPUTADO FEDERAL,PROS,INDÍGENA,0.0,0.0,
5835,MG,DEPUTADO FEDERAL,PEN,PARDA,0.21428571428571427,0.0,-1.0
5836,MG,DEPUTADO FEDERAL,PEN,BRANCA,0.6428571428571429,0.0,-1.0
5837,MG,DEPUTADO FEDERAL,PEN,PRETA,0.14285714285714285,0.0,-1.0
5838,MG,DEPUTADO FEDERAL,PEN,AMARELA,0.0,0.0,
5839,MG,DEPUTADO FEDERAL,PEN,INDÍGENA,0.0,0.0,
5840,MG,DEPUTADO FEDERAL,SD,PARDA,0.08333333333333333,0.0,-1.0
5841,MG,DEPUTADO FEDERAL,SD,BRANCA,0.9166666666666666,0.0,-1.0
5842,MG,DEPUTADO FEDERAL,SD,PRETA,0.0,0.0,
5843,MG,DEPUTADO FEDERAL,SD,AMARELA,0.0,0.0,
5844,MG,DEPUTADO FEDERAL,SD,INDÍGENA,0.0,0.0,
5845,MG,DEPUTADO FEDERAL,AVANTE,PARDA,0.0,0.2875,inf
5846,MG,DEPUTADO FEDERAL,AVANTE,BRANCA,0.0,0.6125,inf
5847,MG,DEPUTADO FEDERAL,AVANTE,PRETA,0.0,0.1,inf
5848,MG,DEPUTADO FEDERAL,AVANTE,AMARELA,0.0,0.0,
5849,MG,DEPUTADO FEDERAL,AVANTE,INDÍGENA,0.0,0.0,
5850,MG,DEPUTADO FEDERAL,NOVO,PARDA,0.0,0.21621621621621623,inf
5851,MG,DEPUTADO FEDERAL,NOVO,BRANCA,0.0,0.7837837837837838,inf
5852,MG,DEPUTADO FEDERAL,NOVO,PRETA,0.0,0.0,
5853,MG,DEPUTADO FEDERAL,NOVO,AMARELA,0.0,0.0,
5854,MG,DEPUTADO FEDERAL,NOVO,INDÍGENA,0.0,0.0,
5855,MG,DEPUTADO FEDERAL,PODE,PARDA,0.0,0.35714285714285715,inf
5856,MG,DEPUTADO FEDERAL,PODE,BRANCA,0.0,0.6071428571428571,inf
5857,MG,DEPUTADO FEDERAL,PODE,PRETA,0.0,0.03571428571428571,inf
5858,MG,DEPUTADO FEDERAL,PODE,AMARELA,0.0,0.0,
5859,MG,DEPUTADO FEDERAL,PODE,INDÍGENA,0.0,0.0,
5860,MG,DEPUTADO FEDERAL,MDB,PARDA,0.0,0.2857142857142857,inf
5861,MG,DEPUTADO FEDERAL,MDB,BRANCA,0.0,0.6666666666666666,inf
5862,MG,DEPUTADO FEDERAL,MDB,PRETA,0.0,0.047619047619047616,inf
5863,MG,DEPUTADO FEDERAL,MDB,AMARELA,0.0,0.0,
5864,MG,DEPUTADO FEDERAL,MDB,INDÍGENA,0.0,0.0,
5865,MG,DEPUTADO FEDERAL,REDE,PARDA,0.0,0.56,inf
5866,MG,DEPUTADO FEDERAL,REDE,BRANCA,0.0,0.36,inf
5867,MG,DEPUTADO FEDERAL,REDE,PRETA,0.0,0.08,inf
5868,MG,DEPUTADO FEDERAL,REDE,AMARELA,0.0,0.0,
5869,MG,DEPUTADO FEDERAL,REDE,INDÍGENA,0.0,0.0,
5870,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,PARDA,0.0,0.38461538461538464,inf
5871,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,0.0,0.3076923076923077,inf
5872,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,PRETA,0.0,0.3076923076923077,inf
5873,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,AMARELA,0.0,0.0,
5874,MG,DEPUTADO FEDERAL,SOLIDARIEDADE,INDÍGENA,0.0,0.0,
5875,MG,DEPUTADO FEDERAL,PATRI,PARDA,0.0,0.225,inf
5876,MG,DEPUTADO FEDERAL,PATRI,BRANCA,0.0,0.7,inf
5877,MG,DEPUTADO FEDERAL,PATRI,PRETA,0.0,0.075,inf
5878,MG,DEPUTADO FEDERAL,PATRI,AMARELA,0.0,0.0,
5879,MG,DEPUTADO FEDERAL,PATRI,INDÍGENA,0.0,0.0,
5880,MG,DEPUTADO FEDERAL,PMB,PARDA,0.0,0.25,inf
5881,MG,DEPUTADO FEDERAL,PMB,BRANCA,0.0,0.5,inf
5882,MG,DEPUTADO FEDERAL,PMB,PRETA,0.0,0.25,inf
5883,MG,DEPUTADO FEDERAL,PMB,AMARELA,0.0,0.0,
5884,MG,DEPUTADO FEDERAL,PMB,INDÍGENA,0.0,0.0,
5885,MG,DEPUTADO FEDERAL,DC,PARDA,0.0,0.36363636363636365,inf
5886,MG,DEPUTADO FEDERAL,DC,BRANCA,0.0,0.45454545454545453,inf
5887,MG,DEPUTADO FEDERAL,DC,PRETA,0.0,0.18181818181818182,inf
5888,MG,DEPUTADO FEDERAL,DC,AMARELA,0.0,0.0,
5889,MG,DEPUTADO FEDERAL,DC,INDÍGENA,0.0,0.0,
5890,MG,SENADOR,PRB,PARDA,0.0,0.0,
5891,MG,SENADOR,PRB,BRANCA,0.0,0.0,
5892,MG,SENADOR,PRB,PRETA,0.0,0.0,
5893,MG,SENADOR,PRB,AMARELA,0.0,0.0,
5894,MG,SENADOR,PRB,INDÍGENA,0.0,0.0,
5895,MG,SENADOR,PSDB,PARDA,0.0,0.0,
5896,MG,SENADOR,PSDB,BRANCA,1.0,0.0,-1.0
5897,MG,SENADOR,PSDB,PRETA,0.0,0.0,
5898,MG,SENADOR,PSDB,AMARELA,0.0,0.0,
5899,MG,SENADOR,PSDB,INDÍGENA,0.0,0.0,
5900,MG,SENADOR,PSTU,PARDA,0.0,0.0,
5901,MG,SENADOR,PSTU,BRANCA,1.0,1.0,0.0
5902,MG,SENADOR,PSTU,PRETA,0.0,0.0,
5903,MG,SENADOR,PSTU,AMARELA,0.0,0.0,
5904,MG,SENADOR,PSTU,INDÍGENA,0.0,0.0,
5905,MG,SENADOR,PT,PARDA,0.0,0.5,inf
5906,MG,SENADOR,PT,BRANCA,0.0,0.5,inf
