,UF,ANO,CARGO,DS,COR,CANDIDATOS_COR,TOTAL,% do Total
329,AL,2014,SENADOR,PTC,BRANCA,1,1,1.0
330,AL,2014,SENADOR,PTB,BRANCA,1,1,1.0
331,AL,2014,SENADOR,PSOL,PARDA,1,1,1.0
332,AL,2014,SENADOR,PSDB,BRANCA,1,1,1.0
333,AL,2014,SENADOR,DEM,BRANCA,1,1,1.0
334,AL,2014,SENADOR,PEN,BRANCA,1,1,1.0
335,AL,2014,SENADOR,PRTB,PARDA,1,1,1.0
336,AL,2018,DEPUTADO ESTADUAL,PATRI,BRANCA,3,15,0.2
337,AL,2018,DEPUTADO ESTADUAL,PATRI,PRETA,2,15,0.13333333333333333
338,AL,2018,DEPUTADO ESTADUAL,PATRI,PARDA,10,15,0.6666666666666666
339,AL,2018,DEPUTADO ESTADUAL,AVANTE,BRANCA,1,27,0.037037037037037035
340,AL,2018,DEPUTADO ESTADUAL,AVANTE,PARDA,25,27,0.9259259259259259
341,AL,2018,DEPUTADO ESTADUAL,AVANTE,INDÍGENA,1,27,0.037037037037037035
342,AL,2018,DEPUTADO ESTADUAL,PSDB,BRANCA,2,6,0.3333333333333333
343,AL,2018,DEPUTADO ESTADUAL,PSDB,PRETA,2,6,0.3333333333333333
344,AL,2018,DEPUTADO ESTADUAL,PSDB,PARDA,2,6,0.3333333333333333
345,AL,2018,DEPUTADO ESTADUAL,PT,BRANCA,3,32,0.09375
346,AL,2018,DEPUTADO ESTADUAL,PT,PRETA,7,32,0.21875
347,AL,2018,DEPUTADO ESTADUAL,PT,PARDA,22,32,0.6875
348,AL,2018,DEPUTADO ESTADUAL,PP,BRANCA,4,8,0.5
349,AL,2018,DEPUTADO ESTADUAL,PP,PARDA,4,8,0.5
350,AL,2018,DEPUTADO ESTADUAL,PSTU,BRANCA,1,1,1.0
351,AL,2018,DEPUTADO ESTADUAL,PSL,BRANCA,11,22,0.5
352,AL,2018,DEPUTADO ESTADUAL,PSL,PARDA,11,22,0.5
353,AL,2018,DEPUTADO ESTADUAL,PPS,BRANCA,2,15,0.13333333333333333
354,AL,2018,DEPUTADO ESTADUAL,PPS,PARDA,13,15,0.8666666666666667
355,AL,2018,DEPUTADO ESTADUAL,MDB,BRANCA,9,21,0.42857142857142855
356,AL,2018,DEPUTADO ESTADUAL,MDB,PRETA,1,21,0.047619047619047616
357,AL,2018,DEPUTADO ESTADUAL,MDB,PARDA,11,21,0.5238095238095238
358,AL,2018,DEPUTADO ESTADUAL,DEM,BRANCA,4,7,0.5714285714285714
359,AL,2018,DEPUTADO ESTADUAL,DEM,PARDA,3,7,0.42857142857142855
360,AL,2018,DEPUTADO ESTADUAL,PROS,BRANCA,3,7,0.42857142857142855
361,AL,2018,DEPUTADO ESTADUAL,PROS,PRETA,2,7,0.2857142857142857
362,AL,2018,DEPUTADO ESTADUAL,PROS,PARDA,2,7,0.2857142857142857
363,AL,2018,DEPUTADO ESTADUAL,PV,BRANCA,5,13,0.38461538461538464
364,AL,2018,DEPUTADO ESTADUAL,PV,PARDA,8,13,0.6153846153846154
365,AL,2018,DEPUTADO ESTADUAL,PDT,BRANCA,6,12,0.5
366,AL,2018,DEPUTADO ESTADUAL,PDT,PRETA,2,12,0.16666666666666666
367,AL,2018,DEPUTADO ESTADUAL,PDT,PARDA,4,12,0.3333333333333333
368,AL,2018,DEPUTADO ESTADUAL,REDE,PRETA,2,4,0.5
369,AL,2018,DEPUTADO ESTADUAL,REDE,PARDA,2,4,0.5
370,AL,2018,DEPUTADO ESTADUAL,PC do B,BRANCA,2,8,0.25
371,AL,2018,DEPUTADO ESTADUAL,PC do B,PRETA,3,8,0.375
372,AL,2018,DEPUTADO ESTADUAL,PC do B,PARDA,3,8,0.375
373,AL,2018,DEPUTADO ESTADUAL,PRTB,BRANCA,20,27,0.7407407407407407
374,AL,2018,DEPUTADO ESTADUAL,PRTB,PRETA,1,27,0.037037037037037035
375,AL,2018,DEPUTADO ESTADUAL,PRTB,PARDA,6,27,0.2222222222222222
376,AL,2018,DEPUTADO ESTADUAL,PRB,BRANCA,2,2,1.0
377,AL,2018,DEPUTADO ESTADUAL,PPL,BRANCA,3,14,0.21428571428571427
378,AL,2018,DEPUTADO ESTADUAL,PPL,PRETA,2,14,0.14285714285714285
379,AL,2018,DEPUTADO ESTADUAL,PPL,PARDA,9,14,0.6428571428571429
380,AL,2018,DEPUTADO ESTADUAL,PHS,BRANCA,6,10,0.6
381,AL,2018,DEPUTADO ESTADUAL,PHS,PARDA,4,10,0.4
382,AL,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,BRANCA,2,3,0.6666666666666666
383,AL,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,PRETA,1,3,0.3333333333333333
384,AL,2018,DEPUTADO ESTADUAL,PSD,BRANCA,4,6,0.6666666666666666
385,AL,2018,DEPUTADO ESTADUAL,PSD,PARDA,2,6,0.3333333333333333
386,AL,2018,DEPUTADO ESTADUAL,PSOL,BRANCA,11,35,0.3142857142857143
387,AL,2018,DEPUTADO ESTADUAL,PSOL,PRETA,6,35,0.17142857142857143
388,AL,2018,DEPUTADO ESTADUAL,PSOL,PARDA,18,35,0.5142857142857142
389,AL,2018,DEPUTADO ESTADUAL,PTC,BRANCA,7,9,0.7777777777777778
390,AL,2018,DEPUTADO ESTADUAL,PTC,PARDA,2,9,0.2222222222222222
391,AL,2018,DEPUTADO ESTADUAL,DC,BRANCA,2,2,1.0
392,AL,2018,DEPUTADO ESTADUAL,PODE,BRANCA,2,4,0.5
393,AL,2018,DEPUTADO ESTADUAL,PODE,PARDA,2,4,0.5
394,AL,2018,DEPUTADO ESTADUAL,PSC,BRANCA,1,2,0.5
395,AL,2018,DEPUTADO ESTADUAL,PSC,INDÍGENA,1,2,0.5
396,AL,2018,DEPUTADO ESTADUAL,PTB,BRANCA,1,3,0.3333333333333333
397,AL,2018,DEPUTADO ESTADUAL,PTB,PARDA,2,3,0.6666666666666666
398,AL,2018,DEPUTADO ESTADUAL,PSB,PARDA,9,9,1.0
399,AL,2018,DEPUTADO ESTADUAL,PCB,BRANCA,1,1,1.0
400,AL,2018,DEPUTADO ESTADUAL,PMN,BRANCA,1,6,0.16666666666666666
401,AL,2018,DEPUTADO ESTADUAL,PMN,PARDA,5,6,0.8333333333333334
402,AL,2018,DEPUTADO ESTADUAL,PR,PARDA,1,1,1.0
403,AL,2018,DEPUTADO FEDERAL,AVANTE,PARDA,1,1,1.0
404,AL,2018,DEPUTADO FEDERAL,NOVO,BRANCA,3,3,1.0
405,AL,2018,DEPUTADO FEDERAL,MDB,BRANCA,1,3,0.3333333333333333
406,AL,2018,DEPUTADO FEDERAL,MDB,PRETA,2,3,0.6666666666666666
407,AL,2018,DEPUTADO FEDERAL,PC do B,PRETA,2,4,0.5
408,AL,2018,DEPUTADO FEDERAL,PC do B,PARDA,1,4,0.25
409,AL,2018,DEPUTADO FEDERAL,PC do B,INDÍGENA,1,4,0.25
410,AL,2018,DEPUTADO FEDERAL,PP,BRANCA,3,5,0.6
411,AL,2018,DEPUTADO FEDERAL,PP,PRETA,1,5,0.2
412,AL,2018,DEPUTADO FEDERAL,PP,PARDA,1,5,0.2
413,AL,2018,DEPUTADO FEDERAL,PSL,BRANCA,4,11,0.36363636363636365
414,AL,2018,DEPUTADO FEDERAL,PSL,PARDA,7,11,0.6363636363636364
415,AL,2018,DEPUTADO FEDERAL,PRB,PARDA,1,1,1.0
416,AL,2018,DEPUTADO FEDERAL,PSC,BRANCA,1,2,0.5
417,AL,2018,DEPUTADO FEDERAL,PSC,PARDA,1,2,0.5
418,AL,2018,DEPUTADO FEDERAL,PODE,BRANCA,1,1,1.0
419,AL,2018,DEPUTADO FEDERAL,PATRI,BRANCA,2,4,0.5
420,AL,2018,DEPUTADO FEDERAL,PATRI,PRETA,1,4,0.25
421,AL,2018,DEPUTADO FEDERAL,PATRI,PARDA,1,4,0.25
422,AL,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,1,2,0.5
423,AL,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,PARDA,1,2,0.5
424,AL,2018,DEPUTADO FEDERAL,PHS,BRANCA,5,7,0.7142857142857143
425,AL,2018,DEPUTADO FEDERAL,PHS,PARDA,2,7,0.2857142857142857
426,AL,2018,DEPUTADO FEDERAL,PSOL,PARDA,2,2,1.0
427,AL,2018,DEPUTADO FEDERAL,PR,BRANCA,1,1,1.0
428,AL,2018,DEPUTADO FEDERAL,PSDB,BRANCA,3,3,1.0
429,AL,2018,DEPUTADO FEDERAL,PTC,BRANCA,1,2,0.5
430,AL,2018,DEPUTADO FEDERAL,PTC,PARDA,1,2,0.5
431,AL,2018,DEPUTADO FEDERAL,PSD,BRANCA,2,2,1.0
432,AL,2018,DEPUTADO FEDERAL,PPL,BRANCA,4,4,1.0
433,AL,2018,DEPUTADO FEDERAL,PTB,BRANCA,2,2,1.0
434,AL,2018,DEPUTADO FEDERAL,PSTU,BRANCA,1,1,1.0
435,AL,2018,DEPUTADO FEDERAL,PSB,BRANCA,1,2,0.5
436,AL,2018,DEPUTADO FEDERAL,PSB,PARDA,1,2,0.5
437,AL,2018,DEPUTADO FEDERAL,DEM,BRANCA,2,2,1.0
438,AL,2018,DEPUTADO FEDERAL,PDT,BRANCA,2,2,1.0
439,AL,2018,DEPUTADO FEDERAL,PMN,BRANCA,1,1,1.0
440,AL,2018,DEPUTADO FEDERAL,PV,BRANCA,2,2,1.0
441,AL,2018,DEPUTADO FEDERAL,PRTB,BRANCA,4,4,1.0
442,AL,2018,DEPUTADO FEDERAL,PPS,BRANCA,1,1,1.0
443,AL,2018,DEPUTADO FEDERAL,PROS,PARDA,1,1,1.0
444,AL,2018,DEPUTADO FEDERAL,PT,PARDA,1,1,1.0
445,AL,2018,DEPUTADO FEDERAL,PCO,BRANCA,1,1,1.0
446,AL,2018,DEPUTADO FEDERAL,DC,BRANCA,2,2,1.0
447,AL,2018,DEPUTADO FEDERAL,REDE,PARDA,1,1,1.0
448,AL,2018,DEPUTADO FEDERAL,PCB,PRETA,1,1,1.0
449,AL,2018,SENADOR,PP,BRANCA,1,1,1.0
450,AL,2018,SENADOR,MDB,BRANCA,1,1,1.0
451,AL,2018,SENADOR,PCB,BRANCA,1,1,1.0
452,AL,2018,SENADOR,PSDB,PARDA,1,1,1.0
453,AL,2018,SENADOR,PR,PARDA,1,1,1.0
454,AL,2018,SENADOR,PCO,BRANCA,1,1,1.0
455,AL,2018,SENADOR,PSL,PARDA,1,1,1.0
456,AL,2018,SENADOR,PATRI,BRANCA,1,1,1.0
457,AL,2018,SENADOR,PSOL,PARDA,1,1,1.0
458,AP,2014,DEPUTADO ESTADUAL,PSD,BRANCA,3,18,0.16666666666666666
459,AP,2014,DEPUTADO ESTADUAL,PSD,PRETA,3,18,0.16666666666666666
460,AP,2014,DEPUTADO ESTADUAL,PSD,PARDA,12,18,0.6666666666666666
461,AP,2014,DEPUTADO ESTADUAL,PV,PRETA,3,11,0.2727272727272727
462,AP,2014,DEPUTADO ESTADUAL,PV,PARDA,8,11,0.7272727272727273
463,AP,2014,DEPUTADO ESTADUAL,PROS,BRANCA,3,9,0.3333333333333333
464,AP,2014,DEPUTADO ESTADUAL,PROS,PRETA,1,9,0.1111111111111111
465,AP,2014,DEPUTADO ESTADUAL,PROS,PARDA,5,9,0.5555555555555556
466,AP,2014,DEPUTADO ESTADUAL,PSC,BRANCA,20,36,0.5555555555555556
467,AP,2014,DEPUTADO ESTADUAL,PSC,PRETA,3,36,0.08333333333333333
468,AP,2014,DEPUTADO ESTADUAL,PSC,PARDA,12,36,0.3333333333333333
469,AP,2014,DEPUTADO ESTADUAL,PSC,INDÍGENA,1,36,0.027777777777777776
470,AP,2014,DEPUTADO ESTADUAL,PRP,BRANCA,13,20,0.65
471,AP,2014,DEPUTADO ESTADUAL,PRP,PRETA,1,20,0.05
472,AP,2014,DEPUTADO ESTADUAL,PRP,PARDA,6,20,0.3
473,AP,2014,DEPUTADO ESTADUAL,PP,BRANCA,2,6,0.3333333333333333
474,AP,2014,DEPUTADO ESTADUAL,PP,PARDA,4,6,0.6666666666666666
475,AP,2014,DEPUTADO ESTADUAL,PTN,PRETA,4,15,0.26666666666666666
476,AP,2014,DEPUTADO ESTADUAL,PTN,PARDA,11,15,0.7333333333333333
477,AP,2014,DEPUTADO ESTADUAL,DEM,BRANCA,5,9,0.5555555555555556
478,AP,2014,DEPUTADO ESTADUAL,DEM,PRETA,1,9,0.1111111111111111
479,AP,2014,DEPUTADO ESTADUAL,DEM,PARDA,3,9,0.3333333333333333
480,AP,2014,DEPUTADO ESTADUAL,PT do B,BRANCA,5,24,0.20833333333333334
481,AP,2014,DEPUTADO ESTADUAL,PT do B,PARDA,18,24,0.75
482,AP,2014,DEPUTADO ESTADUAL,PT do B,AMARELA,1,24,0.041666666666666664
483,AP,2014,DEPUTADO ESTADUAL,PSDC,PRETA,1,9,0.1111111111111111
484,AP,2014,DEPUTADO ESTADUAL,PSDC,PARDA,8,9,0.8888888888888888
485,AP,2014,DEPUTADO ESTADUAL,PC do B,BRANCA,2,7,0.2857142857142857
486,AP,2014,DEPUTADO ESTADUAL,PC do B,PRETA,2,7,0.2857142857142857
487,AP,2014,DEPUTADO ESTADUAL,PC do B,PARDA,2,7,0.2857142857142857
488,AP,2014,DEPUTADO ESTADUAL,PC do B,INDÍGENA,1,7,0.14285714285714285
489,AP,2014,DEPUTADO ESTADUAL,PRB,BRANCA,9,20,0.45
490,AP,2014,DEPUTADO ESTADUAL,PRB,PRETA,1,20,0.05
491,AP,2014,DEPUTADO ESTADUAL,PRB,PARDA,10,20,0.5
492,AP,2014,DEPUTADO ESTADUAL,PDT,BRANCA,3,15,0.2
493,AP,2014,DEPUTADO ESTADUAL,PDT,PARDA,11,15,0.7333333333333333
494,AP,2014,DEPUTADO ESTADUAL,PDT,INDÍGENA,1,15,0.06666666666666667
495,AP,2014,DEPUTADO ESTADUAL,PMDB,BRANCA,3,8,0.375
496,AP,2014,DEPUTADO ESTADUAL,PMDB,PRETA,1,8,0.125
497,AP,2014,DEPUTADO ESTADUAL,PMDB,PARDA,4,8,0.5
498,AP,2014,DEPUTADO ESTADUAL,PPL,BRANCA,1,7,0.14285714285714285
499,AP,2014,DEPUTADO ESTADUAL,PPL,PARDA,6,7,0.8571428571428571
500,AP,2014,DEPUTADO ESTADUAL,PMN,BRANCA,1,3,0.3333333333333333
501,AP,2014,DEPUTADO ESTADUAL,PMN,PARDA,2,3,0.6666666666666666
502,AP,2014,DEPUTADO ESTADUAL,PT,BRANCA,4,13,0.3076923076923077
503,AP,2014,DEPUTADO ESTADUAL,PT,PRETA,4,13,0.3076923076923077
504,AP,2014,DEPUTADO ESTADUAL,PT,PARDA,5,13,0.38461538461538464
505,AP,2014,DEPUTADO ESTADUAL,PRTB,BRANCA,5,16,0.3125
506,AP,2014,DEPUTADO ESTADUAL,PRTB,PRETA,3,16,0.1875
507,AP,2014,DEPUTADO ESTADUAL,PRTB,PARDA,8,16,0.5
508,AP,2014,DEPUTADO ESTADUAL,PSOL,BRANCA,16,30,0.5333333333333333
509,AP,2014,DEPUTADO ESTADUAL,PSOL,PRETA,3,30,0.1
510,AP,2014,DEPUTADO ESTADUAL,PSOL,PARDA,10,30,0.3333333333333333
511,AP,2014,DEPUTADO ESTADUAL,PSOL,AMARELA,1,30,0.03333333333333333
512,AP,2014,DEPUTADO ESTADUAL,PSB,BRANCA,7,20,0.35
513,AP,2014,DEPUTADO ESTADUAL,PSB,PRETA,7,20,0.35
514,AP,2014,DEPUTADO ESTADUAL,PSB,PARDA,6,20,0.3
515,AP,2014,DEPUTADO ESTADUAL,PPS,PARDA,15,15,1.0
516,AP,2014,DEPUTADO ESTADUAL,PR,BRANCA,11,25,0.44
517,AP,2014,DEPUTADO ESTADUAL,PR,PRETA,2,25,0.08
518,AP,2014,DEPUTADO ESTADUAL,PR,PARDA,12,25,0.48
519,AP,2014,DEPUTADO ESTADUAL,PEN,BRANCA,5,10,0.5
520,AP,2014,DEPUTADO ESTADUAL,PEN,PRETA,1,10,0.1
521,AP,2014,DEPUTADO ESTADUAL,PEN,PARDA,4,10,0.4
522,AP,2014,DEPUTADO ESTADUAL,PHS,BRANCA,3,8,0.375
523,AP,2014,DEPUTADO ESTADUAL,PHS,PRETA,1,8,0.125
524,AP,2014,DEPUTADO ESTADUAL,PHS,PARDA,4,8,0.5
525,AP,2014,DEPUTADO ESTADUAL,PTC,PARDA,5,5,1.0
526,AP,2014,DEPUTADO ESTADUAL,PTB,BRANCA,5,5,1.0
527,AP,2014,DEPUTADO ESTADUAL,PSTU,BRANCA,1,2,0.5
528,AP,2014,DEPUTADO ESTADUAL,PSTU,PRETA,1,2,0.5
529,AP,2014,DEPUTADO ESTADUAL,PSDB,BRANCA,2,12,0.16666666666666666
530,AP,2014,DEPUTADO ESTADUAL,PSDB,PARDA,10,12,0.8333333333333334
531,AP,2014,DEPUTADO ESTADUAL,SD,BRANCA,2,5,0.4
532,AP,2014,DEPUTADO ESTADUAL,SD,PRETA,1,5,0.2
533,AP,2014,DEPUTADO ESTADUAL,SD,PARDA,2,5,0.4
534,AP,2014,DEPUTADO FEDERAL,PRTB,BRANCA,1,4,0.25
535,AP,2014,DEPUTADO FEDERAL,PRTB,PARDA,3,4,0.75
536,AP,2014,DEPUTADO FEDERAL,PSB,PARDA,2,2,1.0
537,AP,2014,DEPUTADO FEDERAL,PROS,BRANCA,4,4,1.0
538,AP,2014,DEPUTADO FEDERAL,PV,BRANCA,1,3,0.3333333333333333
539,AP,2014,DEPUTADO FEDERAL,PV,PARDA,2,3,0.6666666666666666
540,AP,2014,DEPUTADO FEDERAL,PMDB,BRANCA,3,5,0.6
541,AP,2014,DEPUTADO FEDERAL,PMDB,PARDA,2,5,0.4
542,AP,2014,DEPUTADO FEDERAL,PPS,PARDA,2,2,1.0
543,AP,2014,DEPUTADO FEDERAL,PMN,BRANCA,2,2,1.0
544,AP,2014,DEPUTADO FEDERAL,PSOL,BRANCA,3,12,0.25
545,AP,2014,DEPUTADO FEDERAL,PSOL,PRETA,3,12,0.25
546,AP,2014,DEPUTADO FEDERAL,PSOL,PARDA,5,12,0.4166666666666667
547,AP,2014,DEPUTADO FEDERAL,PSOL,AMARELA,1,12,0.08333333333333333
548,AP,2014,DEPUTADO FEDERAL,PSTU,PRETA,1,2,0.5
549,AP,2014,DEPUTADO FEDERAL,PSTU,PARDA,1,2,0.5
550,AP,2014,DEPUTADO FEDERAL,PSDB,BRANCA,2,6,0.3333333333333333
551,AP,2014,DEPUTADO FEDERAL,PSDB,PRETA,2,6,0.3333333333333333
552,AP,2014,DEPUTADO FEDERAL,PSDB,PARDA,2,6,0.3333333333333333
553,AP,2014,DEPUTADO FEDERAL,PC do B,PRETA,2,4,0.5
554,AP,2014,DEPUTADO FEDERAL,PC do B,PARDA,2,4,0.5
555,AP,2014,DEPUTADO FEDERAL,PEN,BRANCA,1,4,0.25
556,AP,2014,DEPUTADO FEDERAL,PEN,PARDA,3,4,0.75
557,AP,2014,DEPUTADO FEDERAL,PRP,BRANCA,1,1,1.0
558,AP,2014,DEPUTADO FEDERAL,PT do B,PARDA,2,2,1.0
559,AP,2014,DEPUTADO FEDERAL,PSDC,PARDA,7,7,1.0
560,AP,2014,DEPUTADO FEDERAL,PSC,BRANCA,2,8,0.25
561,AP,2014,DEPUTADO FEDERAL,PSC,PARDA,6,8,0.75
562,AP,2014,DEPUTADO FEDERAL,PTB,BRANCA,3,3,1.0
563,AP,2014,DEPUTADO FEDERAL,PT,BRANCA,2,5,0.4
564,AP,2014,DEPUTADO FEDERAL,PT,PRETA,2,5,0.4
565,AP,2014,DEPUTADO FEDERAL,PT,PARDA,1,5,0.2
566,AP,2014,DEPUTADO FEDERAL,PDT,BRANCA,1,10,0.1
567,AP,2014,DEPUTADO FEDERAL,PDT,PRETA,1,10,0.1
568,AP,2014,DEPUTADO FEDERAL,PDT,PARDA,8,10,0.8
569,AP,2014,DEPUTADO FEDERAL,PRB,PARDA,1,1,1.0
570,AP,2014,DEPUTADO FEDERAL,PSD,BRANCA,2,8,0.25
571,AP,2014,DEPUTADO FEDERAL,PSD,PARDA,6,8,0.75
572,AP,2014,DEPUTADO FEDERAL,PP,BRANCA,3,4,0.75
573,AP,2014,DEPUTADO FEDERAL,PP,PARDA,1,4,0.25
574,AP,2014,DEPUTADO FEDERAL,SD,BRANCA,2,4,0.5
575,AP,2014,DEPUTADO FEDERAL,SD,PARDA,2,4,0.5
576,AP,2014,DEPUTADO FEDERAL,PR,BRANCA,1,2,0.5
577,AP,2014,DEPUTADO FEDERAL,PR,PRETA,1,2,0.5
578,AP,2014,DEPUTADO FEDERAL,PPL,BRANCA,1,3,0.3333333333333333
579,AP,2014,DEPUTADO FEDERAL,PPL,PARDA,2,3,0.6666666666666666
580,AP,2014,DEPUTADO FEDERAL,DEM,BRANCA,2,5,0.4
581,AP,2014,DEPUTADO FEDERAL,DEM,PARDA,3,5,0.6
582,AP,2014,DEPUTADO FEDERAL,PHS,PARDA,1,1,1.0
583,AP,2014,DEPUTADO FEDERAL,PTC,PARDA,1,1,1.0
584,AP,2014,SENADOR,PTC,BRANCA,1,1,1.0
585,AP,2014,SENADOR,PRTB,PARDA,1,1,1.0
586,AP,2014,SENADOR,PMDB,PARDA,1,1,1.0
587,AP,2014,SENADOR,PEN,BRANCA,1,1,1.0
588,AP,2014,SENADOR,PCB,PRETA,1,1,1.0
589,AP,2014,SENADOR,PT,PRETA,1,1,1.0
590,AP,2014,SENADOR,PMN,BRANCA,1,1,1.0
591,AP,2014,SENADOR,DEM,PARDA,1,1,1.0
592,AP,2014,SENADOR,PSTU,BRANCA,1,1,1.0
593,AP,2014,SENADOR,PRP,PARDA,1,1,1.0
594,AP,2018,DEPUTADO ESTADUAL,DEM,BRANCA,5,18,0.2777777777777778
595,AP,2018,DEPUTADO ESTADUAL,DEM,PARDA,13,18,0.7222222222222222
596,AP,2018,DEPUTADO ESTADUAL,MDB,BRANCA,4,7,0.5714285714285714
597,AP,2018,DEPUTADO ESTADUAL,MDB,PRETA,1,7,0.14285714285714285
598,AP,2018,DEPUTADO ESTADUAL,MDB,PARDA,2,7,0.2857142857142857
599,AP,2018,DEPUTADO ESTADUAL,DC,PRETA,1,4,0.25
600,AP,2018,DEPUTADO ESTADUAL,DC,PARDA,3,4,0.75
601,AP,2018,DEPUTADO ESTADUAL,PDT,BRANCA,2,16,0.125
602,AP,2018,DEPUTADO ESTADUAL,PDT,PARDA,13,16,0.8125
603,AP,2018,DEPUTADO ESTADUAL,PDT,INDÍGENA,1,16,0.0625
604,AP,2018,DEPUTADO ESTADUAL,PC do B,BRANCA,2,8,0.25
605,AP,2018,DEPUTADO ESTADUAL,PC do B,PARDA,6,8,0.75
606,AP,2018,DEPUTADO ESTADUAL,PSB,BRANCA,4,32,0.125
607,AP,2018,DEPUTADO ESTADUAL,PSB,PRETA,10,32,0.3125
608,AP,2018,DEPUTADO ESTADUAL,PSB,PARDA,18,32,0.5625
609,AP,2018,DEPUTADO ESTADUAL,PRB,BRANCA,1,9,0.1111111111111111
610,AP,2018,DEPUTADO ESTADUAL,PRB,PARDA,8,9,0.8888888888888888
611,AP,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,BRANCA,2,9,0.2222222222222222
612,AP,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,PRETA,1,9,0.1111111111111111
613,AP,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,PARDA,6,9,0.6666666666666666
614,AP,2018,DEPUTADO ESTADUAL,PT,BRANCA,3,21,0.14285714285714285
615,AP,2018,DEPUTADO ESTADUAL,PT,PRETA,6,21,0.2857142857142857
616,AP,2018,DEPUTADO ESTADUAL,PT,PARDA,11,21,0.5238095238095238
617,AP,2018,DEPUTADO ESTADUAL,PT,AMARELA,1,21,0.047619047619047616
618,AP,2018,DEPUTADO ESTADUAL,PSOL,BRANCA,2,12,0.16666666666666666
619,AP,2018,DEPUTADO ESTADUAL,PSOL,PRETA,4,12,0.3333333333333333
620,AP,2018,DEPUTADO ESTADUAL,PSOL,PARDA,6,12,0.5
621,AP,2018,DEPUTADO ESTADUAL,REDE,BRANCA,9,28,0.32142857142857145
622,AP,2018,DEPUTADO ESTADUAL,REDE,PRETA,6,28,0.21428571428571427
623,AP,2018,DEPUTADO ESTADUAL,REDE,PARDA,12,28,0.42857142857142855
624,AP,2018,DEPUTADO ESTADUAL,REDE,AMARELA,1,28,0.03571428571428571
625,AP,2018,DEPUTADO ESTADUAL,PPS,BRANCA,3,13,0.23076923076923078
626,AP,2018,DEPUTADO ESTADUAL,PPS,PRETA,1,13,0.07692307692307693
627,AP,2018,DEPUTADO ESTADUAL,PPS,PARDA,9,13,0.6923076923076923
628,AP,2018,DEPUTADO ESTADUAL,PP,BRANCA,8,27,0.2962962962962963
629,AP,2018,DEPUTADO ESTADUAL,PP,PRETA,5,27,0.18518518518518517
630,AP,2018,DEPUTADO ESTADUAL,PP,PARDA,14,27,0.5185185185185185
631,AP,2018,DEPUTADO ESTADUAL,PODE,BRANCA,8,28,0.2857142857142857
632,AP,2018,DEPUTADO ESTADUAL,PODE,PRETA,1,28,0.03571428571428571
633,AP,2018,DEPUTADO ESTADUAL,PODE,PARDA,19,28,0.6785714285714286
634,AP,2018,DEPUTADO ESTADUAL,PPL,BRANCA,3,7,0.42857142857142855
635,AP,2018,DEPUTADO ESTADUAL,PPL,PARDA,4,7,0.5714285714285714
636,AP,2018,DEPUTADO ESTADUAL,PR,BRANCA,12,37,0.32432432432432434
637,AP,2018,DEPUTADO ESTADUAL,PR,PRETA,5,37,0.13513513513513514
638,AP,2018,DEPUTADO ESTADUAL,PR,PARDA,20,37,0.5405405405405406
639,AP,2018,DEPUTADO ESTADUAL,PTC,BRANCA,7,38,0.18421052631578946
640,AP,2018,DEPUTADO ESTADUAL,PTC,PRETA,3,38,0.07894736842105263
641,AP,2018,DEPUTADO ESTADUAL,PTC,PARDA,28,38,0.7368421052631579
642,AP,2018,DEPUTADO ESTADUAL,PSL,BRANCA,2,7,0.2857142857142857
643,AP,2018,DEPUTADO ESTADUAL,PSL,PARDA,5,7,0.7142857142857143
644,AP,2018,DEPUTADO ESTADUAL,PSC,BRANCA,7,34,0.20588235294117646
645,AP,2018,DEPUTADO ESTADUAL,PSC,PRETA,1,34,0.029411764705882353
646,AP,2018,DEPUTADO ESTADUAL,PSC,PARDA,26,34,0.7647058823529411
647,AP,2018,DEPUTADO ESTADUAL,PV,BRANCA,9,24,0.375
648,AP,2018,DEPUTADO ESTADUAL,PV,PRETA,7,24,0.2916666666666667
649,AP,2018,DEPUTADO ESTADUAL,PV,PARDA,8,24,0.3333333333333333
650,AP,2018,DEPUTADO ESTADUAL,PSDB,BRANCA,4,16,0.25
651,AP,2018,DEPUTADO ESTADUAL,PSDB,PRETA,2,16,0.125
652,AP,2018,DEPUTADO ESTADUAL,PSDB,PARDA,10,16,0.625
653,AP,2018,DEPUTADO ESTADUAL,PSD,BRANCA,4,10,0.4
654,AP,2018,DEPUTADO ESTADUAL,PSD,PRETA,2,10,0.2
655,AP,2018,DEPUTADO ESTADUAL,PSD,PARDA,4,10,0.4
656,AP,2018,DEPUTADO ESTADUAL,PMN,PRETA,3,4,0.75
657,AP,2018,DEPUTADO ESTADUAL,PMN,PARDA,1,4,0.25
658,AP,2018,DEPUTADO ESTADUAL,PHS,BRANCA,6,13,0.46153846153846156
659,AP,2018,DEPUTADO ESTADUAL,PHS,PRETA,2,13,0.15384615384615385
660,AP,2018,DEPUTADO ESTADUAL,PHS,PARDA,5,13,0.38461538461538464
