,ANO,UF,CARGO,SIGLA,TOTAL,MULHERES,PARDOS,BRANCOS,PRETOS,AMARELOS,INDÍGENAS,MULHERES PARDAS,MULHERES BRANCAS,MULHERES PRETAS,MULHERES AMARELAS,MULHERES INDÍGENAS,%MULHERES,%PARDOS,%MULHERES ENTRE PARDOS,%BRANCOS,%MULHERES ENTRE BRANCOS,%PRETOS,%MULHERES ENTRE PRETOS,%AMARELOS,%MULHERES ENTRE AMARELOS,%INDÍGENAS,%MULHERES ENTRE INDÍGENAS
1995,2018,AM,DEPUTADO ESTADUAL,PHS,25,6,23,2,0,0,0,5,1,0,0,0,0.24,0.92,0.21739130434782608,0.08,0.5,0.0,,0.0,,0.0,
1996,2018,AM,DEPUTADO ESTADUAL,PT,24,7,8,7,7,0,2,1,2,3,0,1,0.2916666666666667,0.3333333333333333,0.125,0.2916666666666667,0.2857142857142857,0.2916666666666667,0.42857142857142855,0.0,,0.08333333333333333,0.5
1997,2018,AM,DEPUTADO ESTADUAL,PSL,20,5,12,8,0,0,0,5,0,0,0,0,0.25,0.6,0.4166666666666667,0.4,0.0,0.0,,0.0,,0.0,
1998,2018,AM,DEPUTADO ESTADUAL,AVANTE,25,7,20,5,0,0,0,5,2,0,0,0,0.28,0.8,0.25,0.2,0.4,0.0,,0.0,,0.0,
1999,2018,AM,DEPUTADO ESTADUAL,PV,45,15,32,13,0,0,0,11,4,0,0,0,0.3333333333333333,0.7111111111111111,0.34375,0.28888888888888886,0.3076923076923077,0.0,,0.0,,0.0,
2000,2018,AM,DEPUTADO ESTADUAL,REDE,17,5,9,3,4,0,1,1,3,1,0,0,0.29411764705882354,0.5294117647058824,0.1111111111111111,0.17647058823529413,1.0,0.23529411764705882,0.25,0.0,,0.058823529411764705,0.0
2001,2018,AM,DEPUTADO ESTADUAL,DEM,17,5,13,4,0,0,0,4,1,0,0,0,0.29411764705882354,0.7647058823529411,0.3076923076923077,0.23529411764705882,0.25,0.0,,0.0,,0.0,
2002,2018,AM,DEPUTADO ESTADUAL,PATRI,45,14,27,10,8,0,0,8,5,1,0,0,0.3111111111111111,0.6,0.2962962962962963,0.2222222222222222,0.5,0.17777777777777778,0.125,0.0,,0.0,
2003,2018,AM,DEPUTADO ESTADUAL,PTB,5,4,5,0,0,0,0,4,0,0,0,0,0.8,1.0,0.8,0.0,,0.0,,0.0,,0.0,
2004,2018,AM,DEPUTADO ESTADUAL,DC,29,8,18,8,3,0,0,5,2,1,0,0,0.27586206896551724,0.6206896551724138,0.2777777777777778,0.27586206896551724,0.25,0.10344827586206896,0.3333333333333333,0.0,,0.0,
2005,2018,AM,DEPUTADO ESTADUAL,PPL,9,5,7,1,1,0,0,4,0,1,0,0,0.5555555555555556,0.7777777777777778,0.5714285714285714,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,,0.0,
2006,2018,AM,DEPUTADO ESTADUAL,PPS,40,12,15,20,5,0,0,2,9,1,0,0,0.3,0.375,0.13333333333333333,0.5,0.45,0.125,0.2,0.0,,0.0,
2007,2018,AM,DEPUTADO ESTADUAL,PSDB,18,6,8,8,2,0,0,2,4,0,0,0,0.3333333333333333,0.4444444444444444,0.25,0.4444444444444444,0.5,0.1111111111111111,0.0,0.0,,0.0,
2008,2018,AM,DEPUTADO ESTADUAL,PMN,49,16,37,12,0,0,0,14,2,0,0,0,0.32653061224489793,0.7551020408163265,0.3783783783783784,0.24489795918367346,0.16666666666666666,0.0,,0.0,,0.0,
2009,2018,AM,DEPUTADO ESTADUAL,PSD,15,5,7,8,0,0,0,2,3,0,0,0,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.5333333333333333,0.375,0.0,,0.0,,0.0,
2010,2018,AM,DEPUTADO ESTADUAL,PODE,30,10,25,5,0,0,0,10,0,0,0,0,0.3333333333333333,0.8333333333333334,0.4,0.16666666666666666,0.0,0.0,,0.0,,0.0,
2011,2018,AM,DEPUTADO ESTADUAL,PSOL,32,11,21,5,3,0,3,9,1,0,0,1,0.34375,0.65625,0.42857142857142855,0.15625,0.2,0.09375,0.0,0.0,,0.09375,0.3333333333333333
2012,2018,AM,DEPUTADO ESTADUAL,SOLIDARIEDADE,17,4,10,5,0,0,2,0,3,0,0,1,0.23529411764705882,0.5882352941176471,0.0,0.29411764705882354,0.6,0.0,,0.0,,0.11764705882352941,0.5
2013,2018,AM,DEPUTADO ESTADUAL,PROS,9,1,7,2,0,0,0,0,1,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.2222222222222222,0.5,0.0,,0.0,,0.0,
2014,2018,AM,DEPUTADO ESTADUAL,PSC,18,6,10,6,0,0,2,4,2,0,0,0,0.3333333333333333,0.5555555555555556,0.4,0.3333333333333333,0.3333333333333333,0.0,,0.0,,0.1111111111111111,0.0
2015,2018,AM,DEPUTADO ESTADUAL,PSB,32,12,20,8,4,0,0,10,1,1,0,0,0.375,0.625,0.5,0.25,0.125,0.125,0.25,0.0,,0.0,
2016,2018,AM,DEPUTADO ESTADUAL,PRTB,11,3,3,4,1,0,3,0,2,0,0,1,0.2727272727272727,0.2727272727272727,0.0,0.36363636363636365,0.5,0.09090909090909091,0.0,0.0,,0.2727272727272727,0.3333333333333333
2017,2018,AM,DEPUTADO ESTADUAL,PC do B,21,6,17,2,2,0,0,4,1,1,0,0,0.2857142857142857,0.8095238095238095,0.23529411764705882,0.09523809523809523,0.5,0.09523809523809523,0.5,0.0,,0.0,
2018,2018,AM,DEPUTADO ESTADUAL,PRP,10,3,5,5,0,0,0,2,1,0,0,0,0.3,0.5,0.4,0.5,0.2,0.0,,0.0,,0.0,
2019,2018,AM,DEPUTADO ESTADUAL,PMB,4,1,2,2,0,0,0,1,0,0,0,0,0.25,0.5,0.5,0.5,0.0,0.0,,0.0,,0.0,
2020,2018,AM,DEPUTADO ESTADUAL,MDB,20,7,11,8,1,0,0,3,4,0,0,0,0.35,0.55,0.2727272727272727,0.4,0.5,0.05,0.0,0.0,,0.0,
2021,2018,AM,DEPUTADO ESTADUAL,PR,17,4,13,1,3,0,0,3,0,1,0,0,0.23529411764705882,0.7647058823529411,0.23076923076923078,0.058823529411764705,0.0,0.17647058823529413,0.3333333333333333,0.0,,0.0,
2022,2018,AM,DEPUTADO ESTADUAL,PTC,17,5,4,8,4,1,0,2,1,2,0,0,0.29411764705882354,0.23529411764705882,0.5,0.47058823529411764,0.125,0.23529411764705882,0.5,0.058823529411764705,0.0,0.0,
2023,2018,AM,DEPUTADO ESTADUAL,PDT,19,5,14,4,1,0,0,3,1,1,0,0,0.2631578947368421,0.7368421052631579,0.21428571428571427,0.21052631578947367,0.25,0.05263157894736842,1.0,0.0,,0.0,
2024,2018,AM,DEPUTADO ESTADUAL,PRB,5,2,4,1,0,0,0,1,1,0,0,0,0.4,0.8,0.25,0.2,1.0,0.0,,0.0,,0.0,
2025,2018,AM,DEPUTADO ESTADUAL,PP,9,2,2,4,1,2,0,1,1,0,0,0,0.2222222222222222,0.2222222222222222,0.5,0.4444444444444444,0.25,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,
2026,2018,AM,DEPUTADO ESTADUAL,PSTU,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
2027,2018,AM,DEPUTADO FEDERAL,PC do B,8,3,7,0,1,0,0,2,0,1,0,0,0.375,0.875,0.2857142857142857,0.0,,0.125,1.0,0.0,,0.0,
2028,2018,AM,DEPUTADO FEDERAL,PSTU,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,
2029,2018,AM,DEPUTADO FEDERAL,MDB,9,5,2,6,1,0,0,1,4,0,0,0,0.5555555555555556,0.2222222222222222,0.5,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.0,0.0,,0.0,
2030,2018,AM,DEPUTADO FEDERAL,REDE,7,2,3,1,3,0,0,1,0,1,0,0,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.0,0.42857142857142855,0.3333333333333333,0.0,,0.0,
2031,2018,AM,DEPUTADO FEDERAL,PV,3,1,3,0,0,0,0,1,0,0,0,0,0.3333333333333333,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,
2032,2018,AM,DEPUTADO FEDERAL,DC,7,0,4,2,0,0,1,0,0,0,0,0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,,0.0,,0.14285714285714285,0.0
2033,2018,AM,DEPUTADO FEDERAL,PSB,3,2,1,2,0,0,0,1,1,0,0,0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,,0.0,,0.0,
2034,2018,AM,DEPUTADO FEDERAL,PATRI,8,3,3,2,3,0,0,1,1,1,0,0,0.375,0.375,0.3333333333333333,0.25,0.5,0.375,0.3333333333333333,0.0,,0.0,
2035,2018,AM,DEPUTADO FEDERAL,AVANTE,7,1,2,4,0,0,1,0,1,0,0,0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.25,0.0,,0.0,,0.14285714285714285,0.0
2036,2018,AM,DEPUTADO FEDERAL,PSOL,15,4,9,4,1,0,1,1,1,1,0,1,0.26666666666666666,0.6,0.1111111111111111,0.26666666666666666,0.25,0.06666666666666667,1.0,0.0,,0.06666666666666667,1.0
2037,2018,AM,DEPUTADO FEDERAL,PDT,12,4,7,3,1,0,1,3,0,0,0,1,0.3333333333333333,0.5833333333333334,0.42857142857142855,0.25,0.0,0.08333333333333333,0.0,0.0,,0.08333333333333333,1.0
2038,2018,AM,DEPUTADO FEDERAL,PSC,5,2,4,1,0,0,0,2,0,0,0,0,0.4,0.8,0.5,0.2,0.0,0.0,,0.0,,0.0,
2039,2018,AM,DEPUTADO FEDERAL,DEM,2,1,1,1,0,0,0,0,1,0,0,0,0.5,0.5,0.0,0.5,1.0,0.0,,0.0,,0.0,
2040,2018,AM,DEPUTADO FEDERAL,PSD,4,0,1,3,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.75,0.0,0.0,,0.0,,0.0,
2041,2018,AM,DEPUTADO FEDERAL,PTB,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2042,2018,AM,DEPUTADO FEDERAL,PRP,5,1,3,1,1,0,0,1,0,0,0,0,0.2,0.6,0.3333333333333333,0.2,0.0,0.2,0.0,0.0,,0.0,
2043,2018,AM,DEPUTADO FEDERAL,PMB,11,4,8,1,2,0,0,2,1,1,0,0,0.36363636363636365,0.7272727272727273,0.25,0.09090909090909091,1.0,0.18181818181818182,0.5,0.0,,0.0,
2044,2018,AM,DEPUTADO FEDERAL,PMN,6,1,2,4,0,0,0,1,0,0,0,0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,,0.0,,0.0,
2045,2018,AM,DEPUTADO FEDERAL,PT,4,2,1,2,1,0,0,1,0,1,0,0,0.5,0.25,1.0,0.5,0.0,0.25,1.0,0.0,,0.0,
2046,2018,AM,DEPUTADO FEDERAL,PODE,5,2,5,0,0,0,0,2,0,0,0,0,0.4,1.0,0.4,0.0,,0.0,,0.0,,0.0,
2047,2018,AM,DEPUTADO FEDERAL,PTC,4,2,1,2,0,1,0,0,2,0,0,0,0.5,0.25,0.0,0.5,1.0,0.0,,0.25,0.0,0.0,
2048,2018,AM,DEPUTADO FEDERAL,PPL,5,2,3,2,0,0,0,1,1,0,0,0,0.4,0.6,0.3333333333333333,0.4,0.5,0.0,,0.0,,0.0,
2049,2018,AM,DEPUTADO FEDERAL,PSL,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
2050,2018,AM,DEPUTADO FEDERAL,SOLIDARIEDADE,2,0,2,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
2051,2018,AM,DEPUTADO FEDERAL,PHS,2,1,2,0,0,0,0,1,0,0,0,0,0.5,1.0,0.5,0.0,,0.0,,0.0,,0.0,
2052,2018,AM,DEPUTADO FEDERAL,PR,3,2,3,0,0,0,0,2,0,0,0,0,0.6666666666666666,1.0,0.6666666666666666,0.0,,0.0,,0.0,,0.0,
2053,2018,AM,DEPUTADO FEDERAL,PPS,2,1,0,2,0,0,0,0,1,0,0,0,0.5,0.0,,1.0,0.5,0.0,,0.0,,0.0,
2054,2018,AM,DEPUTADO FEDERAL,PP,2,0,1,1,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,,0.0,
2055,2018,AM,DEPUTADO FEDERAL,PRB,2,0,2,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
2056,2018,AM,DEPUTADO FEDERAL,PROS,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2057,2018,AM,DEPUTADO FEDERAL,PRTB,3,1,3,0,0,0,0,1,0,0,0,0,0.3333333333333333,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,
2058,2018,AM,DEPUTADO FEDERAL,PSDB,1,1,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,
2059,2018,AM,SENADOR,PSOL,2,0,1,0,1,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,,0.5,0.0,0.0,,0.0,
2060,2018,AM,SENADOR,PSDB,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2061,2018,AM,SENADOR,MDB,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2062,2018,AM,SENADOR,PDT,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2063,2018,AM,SENADOR,PC do B,1,1,0,1,0,0,0,0,1,0,0,0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,
2064,2018,AM,SENADOR,REDE,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2065,2018,AM,SENADOR,PR,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
2066,2018,AM,SENADOR,PMN,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2067,2018,BA,DEPUTADO ESTADUAL,PP,15,4,7,7,1,0,0,3,0,1,0,0,0.26666666666666666,0.4666666666666667,0.42857142857142855,0.4666666666666667,0.0,0.06666666666666667,1.0,0.0,,0.0,
2068,2018,BA,DEPUTADO ESTADUAL,PHS,34,13,20,4,9,0,1,7,1,5,0,0,0.38235294117647056,0.5882352941176471,0.35,0.11764705882352941,0.25,0.2647058823529412,0.5555555555555556,0.0,,0.029411764705882353,0.0
2069,2018,BA,DEPUTADO ESTADUAL,PSC,40,13,30,5,5,0,0,10,1,2,0,0,0.325,0.75,0.3333333333333333,0.125,0.2,0.125,0.4,0.0,,0.0,
2070,2018,BA,DEPUTADO ESTADUAL,PTC,64,19,17,18,29,0,0,3,6,10,0,0,0.296875,0.265625,0.17647058823529413,0.28125,0.3333333333333333,0.453125,0.3448275862068966,0.0,,0.0,
2071,2018,BA,DEPUTADO ESTADUAL,PATRI,63,21,45,7,10,1,0,14,2,4,1,0,0.3333333333333333,0.7142857142857143,0.3111111111111111,0.1111111111111111,0.2857142857142857,0.15873015873015872,0.4,0.015873015873015872,1.0,0.0,
2072,2018,BA,DEPUTADO ESTADUAL,PSL,27,6,22,0,5,0,0,4,0,2,0,0,0.2222222222222222,0.8148148148148148,0.18181818181818182,0.0,,0.18518518518518517,0.4,0.0,,0.0,
2073,2018,BA,DEPUTADO ESTADUAL,REDE,16,3,15,0,1,0,0,3,0,0,0,0,0.1875,0.9375,0.2,0.0,,0.0625,0.0,0.0,,0.0,
2074,2018,BA,DEPUTADO ESTADUAL,PTB,12,5,2,7,3,0,0,1,1,3,0,0,0.4166666666666667,0.16666666666666666,0.5,0.5833333333333334,0.14285714285714285,0.25,1.0,0.0,,0.0,
2075,2018,BA,DEPUTADO ESTADUAL,PC do B,44,15,14,8,20,1,1,4,1,9,1,0,0.3409090909090909,0.3181818181818182,0.2857142857142857,0.18181818181818182,0.125,0.45454545454545453,0.45,0.022727272727272728,1.0,0.022727272727272728,0.0
2076,2018,BA,DEPUTADO ESTADUAL,PT,26,9,10,8,8,0,0,5,3,1,0,0,0.34615384615384615,0.38461538461538464,0.5,0.3076923076923077,0.375,0.3076923076923077,0.125,0.0,,0.0,
2077,2018,BA,DEPUTADO ESTADUAL,PSB,12,4,2,6,3,0,1,1,2,1,0,0,0.3333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,,0.08333333333333333,0.0
2078,2018,BA,DEPUTADO ESTADUAL,PDT,9,2,4,3,2,0,0,1,1,0,0,0,0.2222222222222222,0.4444444444444444,0.25,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.0,,0.0,
2079,2018,BA,DEPUTADO ESTADUAL,DEM,29,6,15,11,2,0,1,2,3,1,0,0,0.20689655172413793,0.5172413793103449,0.13333333333333333,0.3793103448275862,0.2727272727272727,0.06896551724137931,0.5,0.0,,0.034482758620689655,0.0
2080,2018,BA,DEPUTADO ESTADUAL,SOLIDARIEDADE,31,9,15,10,6,0,0,4,2,3,0,0,0.2903225806451613,0.4838709677419355,0.26666666666666666,0.3225806451612903,0.2,0.1935483870967742,0.5,0.0,,0.0,
2081,2018,BA,DEPUTADO ESTADUAL,PV,13,6,6,4,3,0,0,3,3,0,0,0,0.46153846153846156,0.46153846153846156,0.5,0.3076923076923077,0.75,0.23076923076923078,0.0,0.0,,0.0,
2082,2018,BA,DEPUTADO ESTADUAL,PSOL,47,14,15,9,22,1,0,5,2,7,0,0,0.2978723404255319,0.3191489361702128,0.3333333333333333,0.19148936170212766,0.2222222222222222,0.46808510638297873,0.3181818181818182,0.02127659574468085,0.0,0.0,
2083,2018,BA,DEPUTADO ESTADUAL,DC,25,8,18,5,2,0,0,5,3,0,0,0,0.32,0.72,0.2777777777777778,0.2,0.6,0.08,0.0,0.0,,0.0,
2084,2018,BA,DEPUTADO ESTADUAL,PSDB,14,5,7,6,1,0,0,3,1,1,0,0,0.35714285714285715,0.5,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.07142857142857142,1.0,0.0,,0.0,
2085,2018,BA,DEPUTADO ESTADUAL,PODE,9,3,3,3,3,0,0,1,0,2,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,,0.0,
2086,2018,BA,DEPUTADO ESTADUAL,PPL,11,3,6,2,3,0,0,2,0,1,0,0,0.2727272727272727,0.5454545454545454,0.3333333333333333,0.18181818181818182,0.0,0.2727272727272727,0.3333333333333333,0.0,,0.0,
2087,2018,BA,DEPUTADO ESTADUAL,MDB,23,9,15,6,2,0,0,6,2,1,0,0,0.391304347826087,0.6521739130434783,0.4,0.2608695652173913,0.3333333333333333,0.08695652173913043,0.5,0.0,,0.0,
2088,2018,BA,DEPUTADO ESTADUAL,PR,6,1,2,4,0,0,0,0,1,0,0,0,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.25,0.0,,0.0,,0.0,
2089,2018,BA,DEPUTADO ESTADUAL,PRB,17,5,10,2,5,0,0,3,1,1,0,0,0.29411764705882354,0.5882352941176471,0.3,0.11764705882352941,0.5,0.29411764705882354,0.2,0.0,,0.0,
2090,2018,BA,DEPUTADO ESTADUAL,PPS,10,2,4,1,4,1,0,0,0,2,0,0,0.2,0.4,0.0,0.1,0.0,0.4,0.5,0.1,0.0,0.0,
2091,2018,BA,DEPUTADO ESTADUAL,PSD,13,5,4,9,0,0,0,3,2,0,0,0,0.38461538461538464,0.3076923076923077,0.75,0.6923076923076923,0.2222222222222222,0.0,,0.0,,0.0,
2092,2018,BA,DEPUTADO ESTADUAL,PROS,4,2,1,1,2,0,0,0,1,1,0,0,0.5,0.25,0.0,0.25,1.0,0.5,0.5,0.0,,0.0,
2093,2018,BA,DEPUTADO ESTADUAL,PRP,6,0,5,0,1,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.0,0.0,,0.16666666666666666,0.0,0.0,,0.0,
2094,2018,BA,DEPUTADO ESTADUAL,AVANTE,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
2095,2018,BA,DEPUTADO ESTADUAL,PRTB,14,3,8,1,5,0,0,3,0,0,0,0,0.21428571428571427,0.5714285714285714,0.375,0.07142857142857142,0.0,0.35714285714285715,0.0,0.0,,0.0,
2096,2018,BA,DEPUTADO ESTADUAL,PMN,3,1,2,0,1,0,0,1,0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,0.0,,0.3333333333333333,0.0,0.0,,0.0,
2097,2018,BA,DEPUTADO ESTADUAL,PCO,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,
2098,2018,BA,DEPUTADO ESTADUAL,PMB,1,1,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,
2099,2018,BA,DEPUTADO FEDERAL,DC,16,6,5,8,3,0,0,4,2,0,0,0,0.375,0.3125,0.8,0.5,0.25,0.1875,0.0,0.0,,0.0,
2100,2018,BA,DEPUTADO FEDERAL,DEM,43,14,22,16,5,0,0,9,4,1,0,0,0.32558139534883723,0.5116279069767442,0.4090909090909091,0.37209302325581395,0.25,0.11627906976744186,0.2,0.0,,0.0,
2101,2018,BA,DEPUTADO FEDERAL,PSOL,51,18,15,13,22,0,1,4,5,9,0,0,0.35294117647058826,0.29411764705882354,0.26666666666666666,0.2549019607843137,0.38461538461538464,0.43137254901960786,0.4090909090909091,0.0,,0.0196078431372549,0.0
2102,2018,BA,DEPUTADO FEDERAL,PTC,29,7,10,13,6,0,0,3,2,2,0,0,0.2413793103448276,0.3448275862068966,0.3,0.4482758620689655,0.15384615384615385,0.20689655172413793,0.3333333333333333,0.0,,0.0,
2103,2018,BA,DEPUTADO FEDERAL,PHS,26,8,13,6,7,0,0,3,2,3,0,0,0.3076923076923077,0.5,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.2692307692307692,0.42857142857142855,0.0,,0.0,
2104,2018,BA,DEPUTADO FEDERAL,PRP,12,6,8,0,4,0,0,3,0,3,0,0,0.5,0.6666666666666666,0.375,0.0,,0.3333333333333333,0.75,0.0,,0.0,
2105,2018,BA,DEPUTADO FEDERAL,PDT,38,12,17,10,11,0,0,5,2,5,0,0,0.3157894736842105,0.4473684210526316,0.29411764705882354,0.2631578947368421,0.2,0.2894736842105263,0.45454545454545453,0.0,,0.0,
2106,2018,BA,DEPUTADO FEDERAL,MDB,41,12,22,11,7,0,1,5,3,3,0,1,0.2926829268292683,0.5365853658536586,0.22727272727272727,0.2682926829268293,0.2727272727272727,0.17073170731707318,0.42857142857142855,0.0,,0.024390243902439025,1.0
2107,2018,BA,DEPUTADO FEDERAL,PATRI,40,12,34,3,3,0,0,11,1,0,0,0,0.3,0.85,0.3235294117647059,0.075,0.3333333333333333,0.075,0.0,0.0,,0.0,
2108,2018,BA,DEPUTADO FEDERAL,PSC,9,4,8,1,0,0,0,4,0,0,0,0,0.4444444444444444,0.8888888888888888,0.5,0.1111111111111111,0.0,0.0,,0.0,,0.0,
2109,2018,BA,DEPUTADO FEDERAL,PSD,10,3,4,4,2,0,0,2,0,1,0,0,0.3,0.4,0.5,0.4,0.0,0.2,0.5,0.0,,0.0,
2110,2018,BA,DEPUTADO FEDERAL,PPL,10,5,10,0,0,0,0,5,0,0,0,0,0.5,1.0,0.5,0.0,,0.0,,0.0,,0.0,
2111,2018,BA,DEPUTADO FEDERAL,PMN,8,2,5,0,3,0,0,1,0,1,0,0,0.25,0.625,0.2,0.0,,0.375,0.3333333333333333,0.0,,0.0,
2112,2018,BA,DEPUTADO FEDERAL,REDE,20,6,14,1,4,0,1,5,0,1,0,0,0.3,0.7,0.35714285714285715,0.05,0.0,0.2,0.25,0.0,,0.05,0.0
2113,2018,BA,DEPUTADO FEDERAL,AVANTE,15,5,0,10,5,0,0,0,3,2,0,0,0.3333333333333333,0.0,,0.6666666666666666,0.3,0.3333333333333333,0.4,0.0,,0.0,
2114,2018,BA,DEPUTADO FEDERAL,PRTB,13,3,10,3,0,0,0,1,2,0,0,0,0.23076923076923078,0.7692307692307693,0.1,0.23076923076923078,0.6666666666666666,0.0,,0.0,,0.0,
2115,2018,BA,DEPUTADO FEDERAL,PSDB,11,5,3,6,2,0,0,2,1,2,0,0,0.45454545454545453,0.2727272727272727,0.6666666666666666,0.5454545454545454,0.16666666666666666,0.18181818181818182,1.0,0.0,,0.0,
2116,2018,BA,DEPUTADO FEDERAL,PR,4,0,1,3,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.75,0.0,0.0,,0.0,,0.0,
2117,2018,BA,DEPUTADO FEDERAL,SOLIDARIEDADE,6,0,2,4,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,,0.0,,0.0,
2118,2018,BA,DEPUTADO FEDERAL,PRB,4,2,0,2,2,0,0,0,1,1,0,0,0.5,0.0,,0.5,0.5,0.5,0.5,0.0,,0.0,
2119,2018,BA,DEPUTADO FEDERAL,PV,12,5,7,3,2,0,0,2,1,2,0,0,0.4166666666666667,0.5833333333333334,0.2857142857142857,0.25,0.3333333333333333,0.16666666666666666,1.0,0.0,,0.0,
2120,2018,BA,DEPUTADO FEDERAL,PODE,4,2,2,2,0,0,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,,0.0,,0.0,
2121,2018,BA,DEPUTADO FEDERAL,PP,8,3,2,4,2,0,0,1,0,2,0,0,0.375,0.25,0.5,0.5,0.0,0.25,1.0,0.0,,0.0,
2122,2018,BA,DEPUTADO FEDERAL,PCO,2,1,0,2,0,0,0,0,1,0,0,0,0.5,0.0,,1.0,0.5,0.0,,0.0,,0.0,
2123,2018,BA,DEPUTADO FEDERAL,PROS,15,6,11,2,2,0,0,3,2,1,0,0,0.4,0.7333333333333333,0.2727272727272727,0.13333333333333333,1.0,0.13333333333333333,0.5,0.0,,0.0,
2124,2018,BA,DEPUTADO FEDERAL,NOVO,8,3,5,2,1,0,0,2,1,0,0,0,0.375,0.625,0.4,0.25,0.5,0.125,0.0,0.0,,0.0,
2125,2018,BA,DEPUTADO FEDERAL,PT,14,4,9,1,4,0,0,2,0,2,0,0,0.2857142857142857,0.6428571428571429,0.2222222222222222,0.07142857142857142,0.0,0.2857142857142857,0.5,0.0,,0.0,
2126,2018,BA,DEPUTADO FEDERAL,PC do B,3,1,2,1,0,0,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,,0.0,,0.0,
2127,2018,BA,DEPUTADO FEDERAL,PSB,6,2,4,1,1,0,0,2,0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,,0.0,
2128,2018,BA,DEPUTADO FEDERAL,PSL,14,3,11,2,1,0,0,2,1,0,0,0,0.21428571428571427,0.7857142857142857,0.18181818181818182,0.14285714285714285,0.5,0.07142857142857142,0.0,0.0,,0.0,
2129,2018,BA,DEPUTADO FEDERAL,PTB,4,2,0,3,1,0,0,0,1,1,0,0,0.5,0.0,,0.75,0.3333333333333333,0.25,1.0,0.0,,0.0,
2130,2018,BA,DEPUTADO FEDERAL,PPS,2,1,0,0,2,0,0,0,0,1,0,0,0.5,0.0,,0.0,,1.0,0.5,0.0,,0.0,
